project_id$museum_name$year$visitors$source$notes,,,,,,,,
0$1$2$3$4$5,,,,,,,,
mm.ace.1094$The Old Smithy & Heritage Centre$2011$310$VisitBritain$,,17.9,Paid,Under 3.00,10,000 or less,,
mm.ace.1094$The Old Smithy & Heritage Centre$2012$285$VisitBritain$,,17.9,Paid,Under 3.00,10,000 or less,,
mm.ace.1094$The Old Smithy & Heritage Centre$2013$181$VisitBritain$,,17.9,Paid,Under 3.00,10,000 or less,,
mm.ace.1094$The Old Smithy & Heritage Centre$2014$134$VisitBritain$,,17.9,Paid,Under 3.00,10,000 or less,,
mm.ace.1094$The Old Smithy & Heritage Centre$2015$158$VisitBritain$,,17.9,Paid,Under 3.00,10,000 or less,,
mm.ace.1096$Swalcliffe Barn$2011$820$VisitBritain$,,2.6,Free,Free,10,000 or less,,
mm.ace.1096$Swalcliffe Barn$2012$1010$VisitBritain$,,2.6,Free,Free,10,000 or less,,
mm.ace.1096$Swalcliffe Barn$2013$949$VisitBritain$,,2.6,Free,Free,10,000 or less,,
mm.ace.1096$Swalcliffe Barn$2014$891$VisitBritain$,,2.6,Free,Free,10,000 or less,,
mm.ace.1096$Swalcliffe Barn$2015$914$VisitBritain$,,2.6,Free,Free,10,000 or less,,
mm.ace.1099$Clevedon Court$2011$13296$VisitBritain$,,-4.7,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1099$Clevedon Court$2012$11531$VisitBritain$,,-4.7,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1099$Clevedon Court$2013$12041$VisitBritain$,,-4.7,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1099$Clevedon Court$2014$12619$VisitBritain$,,-4.7,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1099$Clevedon Court$2015$12021$VisitBritain$,,-4.7,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1100$Eltham Palace$2011$59275$VisitBritain$,,58.8,Paid,10.00 or over,50,001-100,0,
mm.ace.1100$Eltham Palace$2012$60804$VisitBritain$,,58.8,Paid,10.00 or over,50,001-100,0,
mm.ace.1100$Eltham Palace$2013$61999$VisitBritain$,,58.8,Paid,10.00 or over,50,001-100,0,
mm.ace.1100$Eltham Palace$2014$60368$VisitBritain$,,58.8,Paid,10.00 or over,50,001-100,0,
mm.ace.1100$Eltham Palace$2015$95845$VisitBritain$,,58.8,Paid,10.00 or over,50,001-100,0,
mm.ace.1101$Library and Museum of Freemasonary$2011$33091$VisitBritain$,,-20.4,Free,Free,20,001-50,0,
mm.ace.1101$Library and Museum of Freemasonary$2012$31031$VisitBritain$,,-20.4,Free,Free,20,001-50,0,
mm.ace.1101$Library and Museum of Freemasonary$2013$32056$VisitBritain$,,-20.4,Free,Free,20,001-50,0,
mm.ace.1101$Library and Museum of Freemasonary$2014$32917$VisitBritain$,,-20.4,Free,Free,20,001-50,0,
mm.ace.1101$Library and Museum of Freemasonary$2015$26211$VisitBritain$,,-20.4,Free,Free,20,001-50,0,
mm.ace.1103$Strutt's North Mill$2011$DK$VisitBritain$,,-3.3,Paid,3.01 to 4.99,10,000 or less,,
mm.ace.1103$Strutt's North Mill$2012$8000$VisitBritain$,,-3.3,Paid,3.01 to 4.99,10,000 or less,,
mm.ace.1103$Strutt's North Mill$2013$8000$VisitBritain$,,-3.3,Paid,3.01 to 4.99,10,000 or less,,
mm.ace.1103$Strutt's North Mill$2014$7987$VisitBritain$,,-3.3,Paid,3.01 to 4.99,10,000 or less,,
mm.ace.1103$Strutt's North Mill$2015$7725$VisitBritain$,,-3.3,Paid,3.01 to 4.99,10,000 or less,,
mm.ace.1104$Thinktank$2011$197704$VisitBritain$,,1.6,Paid,10.00 or over,Over 200,0,,
mm.ace.1104$Thinktank$2012$185796$VisitBritain$,,1.6,Paid,10.00 or over,Over 200,0,,
mm.ace.1104$Thinktank$2013$256251$VisitBritain$,,1.6,Paid,10.00 or over,Over 200,0,,
mm.ace.1104$Thinktank$2014$257077$VisitBritain$,,1.6,Paid,10.00 or over,Over 200,0,,
mm.ace.1104$Thinktank$2015$261181$VisitBritain$,,1.6,Paid,10.00 or over,Over 200,0,,
mm.ace.1109$Beeston Castle$2011$54293$VisitBritain$,,-0.5,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1109$Beeston Castle$2012$47348$VisitBritain$,,-0.5,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1109$Beeston Castle$2013$51997$VisitBritain$,,-0.5,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1109$Beeston Castle$2014$54144$VisitBritain$,,-0.5,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1109$Beeston Castle$2015$53894$VisitBritain$,,-0.5,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1110$Brougham Castle$2011$10828$VisitBritain$,,4.7,Paid,3.01 to 4.99,10,001-20,0,
mm.ace.1110$Brougham Castle$2012$9539$VisitBritain$,,4.7,Paid,3.01 to 4.99,10,001-20,0,
mm.ace.1110$Brougham Castle$2013$11677$VisitBritain$,,4.7,Paid,3.01 to 4.99,10,001-20,0,
mm.ace.1110$Brougham Castle$2014$11926$VisitBritain$,,4.7,Paid,3.01 to 4.99,10,001-20,0,
mm.ace.1110$Brougham Castle$2015$12490$VisitBritain$,,4.7,Paid,3.01 to 4.99,10,001-20,0,
mm.ace.1111$Jane Austen's House Museum$2011$38112$VisitBritain$,,5.6,Paid,7.50 to 9.99,20,001-50,0,
mm.ace.1111$Jane Austen's House Museum$2012$33995$VisitBritain$,,5.6,Paid,7.50 to 9.99,20,001-50,0,
mm.ace.1111$Jane Austen's House Museum$2013$50000$VisitBritain$,,5.6,Paid,7.50 to 9.99,20,001-50,0,
mm.ace.1111$Jane Austen's House Museum$2014$37873$VisitBritain$,,5.6,Paid,7.50 to 9.99,20,001-50,0,
mm.ace.1111$Jane Austen's House Museum$2015$39984$VisitBritain$,,5.6,Paid,7.50 to 9.99,20,001-50,0,
mm.ace.1115$Dinosaur Isle$2011$68400$VisitBritain$,,-2.7,Paid,Charge - DK,50,001-100,0,
mm.ace.1115$Dinosaur Isle$2012$62617$VisitBritain$,,-2.7,Paid,Charge - DK,50,001-100,0,
mm.ace.1115$Dinosaur Isle$2013$72106$VisitBritain$,,-2.7,Paid,Charge - DK,50,001-100,0,
mm.ace.1115$Dinosaur Isle$2014$75152$VisitBritain$,,-2.7,Paid,Charge - DK,50,001-100,0,
mm.ace.1115$Dinosaur Isle$2015$73159$VisitBritain$,,-2.7,Paid,Charge - DK,50,001-100,0,
mm.ace.1122$Sunnycroft$2011$18137$VisitBritain$,,2.1,Paid,5.00 to 7.49,20,001-50,0,
mm.ace.1122$Sunnycroft$2012$17919$VisitBritain$,,2.1,Paid,5.00 to 7.49,20,001-50,0,
mm.ace.1122$Sunnycroft$2013$17990$VisitBritain$,,2.1,Paid,5.00 to 7.49,20,001-50,0,
mm.ace.1122$Sunnycroft$2014$19939$VisitBritain$,,2.1,Paid,5.00 to 7.49,20,001-50,0,
mm.ace.1122$Sunnycroft$2015$20348$VisitBritain$,,2.1,Paid,5.00 to 7.49,20,001-50,0,
mm.ace.1125$The Pen Museum$2011$DK$VisitBritain$,E,-5,Paid,Under 3.00,10,000 or less,,
mm.ace.1125$The Pen Museum$2012$DK$VisitBritain$,E,-5,Paid,Under 3.00,10,000 or less,,
mm.ace.1125$The Pen Museum$2013$12082$VisitBritain$,E,-5,Paid,Under 3.00,10,000 or less,,
mm.ace.1125$The Pen Museum$2014$10310$VisitBritain$,E,-5,Paid,Under 3.00,10,000 or less,,
mm.ace.1125$The Pen Museum$2015$9793$VisitBritain$,E,-5,Paid,Under 3.00,10,000 or less,,
mm.ace.1127$The Natural History Museum at Tring$2011$126316$VisitBritain$,,-3.5,Free,Free,100,001-200,0,
mm.ace.1127$The Natural History Museum at Tring$2012$147565$VisitBritain$,,-3.5,Free,Free,100,001-200,0,
mm.ace.1127$The Natural History Museum at Tring$2013$150453$VisitBritain$,,-3.5,Free,Free,100,001-200,0,
mm.ace.1127$The Natural History Museum at Tring$2014$158539$VisitBritain$,,-3.5,Free,Free,100,001-200,0,
mm.ace.1127$The Natural History Museum at Tring$2015$152944$VisitBritain$,,-3.5,Free,Free,100,001-200,0,
mm.ace.1128$Blackwell, The Arts & Craft House$2011$DK$VisitBritain$,,-22.1,Paid,7.50 to 9.99,20,001-50,0
mm.ace.1128$Blackwell, The Arts & Craft House$2012$DK$VisitBritain$,,-22.1,Paid,7.50 to 9.99,20,001-50,0
mm.ace.1128$Blackwell, The Arts & Craft House$2013$30053$VisitBritain$,,-22.1,Paid,7.50 to 9.99,20,001-50,0
mm.ace.1128$Blackwell, The Arts & Craft House$2014$37610$VisitBritain$,,-22.1,Paid,7.50 to 9.99,20,001-50,0
mm.ace.1128$Blackwell, The Arts & Craft House$2015$29307$VisitBritain$,,-22.1,Paid,7.50 to 9.99,20,001-50,0
mm.ace.1131$Royal Academy of Arts$2011$DK$VisitBritain$,,33,Paid,10.00 or over,Over 200,0,,
mm.ace.1131$Royal Academy of Arts$2012$1200000$VisitBritain$,,33,Paid,10.00 or over,Over 200,0,,
mm.ace.1131$Royal Academy of Arts$2013$1015505$VisitBritain$,,33,Paid,10.00 or over,Over 200,0,,
mm.ace.1131$Royal Academy of Arts$2014$824793$VisitBritain$,,33,Paid,10.00 or over,Over 200,0,,
mm.ace.1131$Royal Academy of Arts$2015$1096608$VisitBritain$,,33,Paid,10.00 or over,Over 200,0,,
mm.ace.1133$Sharpe's Pottery Museum$2011$59699$VisitBritain$,,-3.5,Free,Free,50,001-100,0,
mm.ace.1133$Sharpe's Pottery Museum$2012$70000$VisitBritain$,,-3.5,Free,Free,50,001-100,0,
mm.ace.1133$Sharpe's Pottery Museum$2013$72000$VisitBritain$,,-3.5,Free,Free,50,001-100,0,
mm.ace.1133$Sharpe's Pottery Museum$2014$80889$VisitBritain$,,-3.5,Free,Free,50,001-100,0,
mm.ace.1133$Sharpe's Pottery Museum$2015$78045$VisitBritain$,,-3.5,Free,Free,50,001-100,0,
mm.ace.1136$Tate Modern$2011$4840006$VisitBritain$,,-18.5,Free,Free,Over 200,0,,
mm.ace.1136$Tate Modern$2012$5318688$VisitBritain$,,-18.5,Free,Free,Over 200,0,,
mm.ace.1136$Tate Modern$2013$4884939$VisitBritain$,,-18.5,Free,Free,Over 200,0,,
mm.ace.1136$Tate Modern$2014$5785427$VisitBritain$,,-18.5,Free,Free,Over 200,0,,
mm.ace.1136$Tate Modern$2015$4712581$VisitBritain$,,-18.5,Free,Free,Over 200,0,,
mm.ace.1137$Potters Bar Museum$2011$1475$VisitBritain$,,-15.1,Free,Free,10,000 or less,,
mm.ace.1137$Potters Bar Museum$2012$1580$VisitBritain$,,-15.1,Free,Free,10,000 or less,,
mm.ace.1137$Potters Bar Museum$2013$1281$VisitBritain$,,-15.1,Free,Free,10,000 or less,,
mm.ace.1137$Potters Bar Museum$2014$1169$VisitBritain$,,-15.1,Free,Free,10,000 or less,,
mm.ace.1137$Potters Bar Museum$2015$992$VisitBritain$,,-15.1,Free,Free,10,000 or less,,
mm.ace.1138$Segedunum Roman Fort, Baths and Museum$2011$49098$VisitBritain$,,5.5,Paid,5.00 to 7.49,50,001-100,0
mm.ace.1138$Segedunum Roman Fort, Baths and Museum$2012$DK$VisitBritain$,,5.5,Paid,5.00 to 7.49,50,001-100,0
mm.ace.1138$Segedunum Roman Fort, Baths and Museum$2013$49407$VisitBritain$,,5.5,Paid,5.00 to 7.49,50,001-100,0
mm.ace.1138$Segedunum Roman Fort, Baths and Museum$2014$49320$VisitBritain$,,5.5,Paid,5.00 to 7.49,50,001-100,0
mm.ace.1138$Segedunum Roman Fort, Baths and Museum$2015$52025$VisitBritain$,,5.5,Paid,5.00 to 7.49,50,001-100,0
mm.ace.1144$South Yorkshire Aircraft Museum$2011$10390$VisitBritain$,,13.1,Paid,5.00 to 7.49,10,001-20,0,
mm.ace.1144$South Yorkshire Aircraft Museum$2012$12656$VisitBritain$,,13.1,Paid,5.00 to 7.49,10,001-20,0,
mm.ace.1144$South Yorkshire Aircraft Museum$2013$11765$VisitBritain$,,13.1,Paid,5.00 to 7.49,10,001-20,0,
mm.ace.1144$South Yorkshire Aircraft Museum$2014$14077$VisitBritain$,,13.1,Paid,5.00 to 7.49,10,001-20,0,
mm.ace.1144$South Yorkshire Aircraft Museum$2015$15920$VisitBritain$,,13.1,Paid,5.00 to 7.49,10,001-20,0,
mm.ace.1145$Erasmus Darwin House$2011$DK$VisitBritain$,,74.6,Free,Free,10,001-20,0,
mm.ace.1145$Erasmus Darwin House$2012$DK$VisitBritain$,,74.6,Free,Free,10,001-20,0,
mm.ace.1145$Erasmus Darwin House$2013$10386$VisitBritain$,,74.6,Free,Free,10,001-20,0,
mm.ace.1145$Erasmus Darwin House$2014$9123$VisitBritain$,,74.6,Free,Free,10,001-20,0,
mm.ace.1145$Erasmus Darwin House$2015$15926$VisitBritain$,,74.6,Free,Free,10,001-20,0,
mm.ace.1146$Middleton Railway Museum$2011$DK$VisitBritain$,E,-10,Free,Free,10,000 or less,,
mm.ace.1146$Middleton Railway Museum$2012$8000$VisitBritain$,E,-10,Free,Free,10,000 or less,,
mm.ace.1146$Middleton Railway Museum$2013$9000$VisitBritain$,E,-10,Free,Free,10,000 or less,,
mm.ace.1146$Middleton Railway Museum$2014$10000$VisitBritain$,E,-10,Free,Free,10,000 or less,,
mm.ace.1146$Middleton Railway Museum$2015$9000$VisitBritain$,E,-10,Free,Free,10,000 or less,,
mm.ace.1147$Kiplin Hall and Gardens$2011$DK$VisitBritain$,,11.9,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1147$Kiplin Hall and Gardens$2012$9299$VisitBritain$,,11.9,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1147$Kiplin Hall and Gardens$2013$11602$VisitBritain$,,11.9,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1147$Kiplin Hall and Gardens$2014$11481$VisitBritain$,,11.9,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1147$Kiplin Hall and Gardens$2015$12852$VisitBritain$,,11.9,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1150$Kensington Palace$2011$212079$VisitBritain$,,-4.7,Paid,10.00 or over,Over 200,0,,
mm.ace.1150$Kensington Palace$2012$359456$VisitBritain$,,-4.7,Paid,10.00 or over,Over 200,0,,
mm.ace.1150$Kensington Palace$2013$403167$VisitBritain$,,-4.7,Paid,10.00 or over,Over 200,0,,
mm.ace.1150$Kensington Palace$2014$402118$VisitBritain$,,-4.7,Paid,10.00 or over,Over 200,0,,
mm.ace.1150$Kensington Palace$2015$383286$VisitBritain$,,-4.7,Paid,10.00 or over,Over 200,0,,
mm.ace.1155$Museum of Childhood at Bethnal Green$2011$444288$VisitBritain$,,-4.5,Free,Free,Over 200,0,,
mm.ace.1155$Museum of Childhood at Bethnal Green$2012$427200$VisitBritain$,,-4.5,Free,Free,Over 200,0,,
mm.ace.1155$Museum of Childhood at Bethnal Green$2013$443360$VisitBritain$,,-4.5,Free,Free,Over 200,0,,
mm.ace.1155$Museum of Childhood at Bethnal Green$2014$471000$VisitBritain$,,-4.5,Free,Free,Over 200,0,,
mm.ace.1155$Museum of Childhood at Bethnal Green$2015$449787$VisitBritain$,,-4.5,Free,Free,Over 200,0,,
mm.ace.1159$Roald Dahl Museum and Story Centre$2011$57680$VisitBritain$,,7.7,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1159$Roald Dahl Museum and Story Centre$2012$64384$VisitBritain$,,7.7,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1159$Roald Dahl Museum and Story Centre$2013$67478$VisitBritain$,,7.7,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1159$Roald Dahl Museum and Story Centre$2014$66931$VisitBritain$,,7.7,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1159$Roald Dahl Museum and Story Centre$2015$72114$VisitBritain$,,7.7,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1168$National Maritime Museum Cornwall$2011$111873$VisitBritain$,,31.2,Paid,10.00 or over,100,001-200,0,
mm.ace.1168$National Maritime Museum Cornwall$2012$128784$VisitBritain$,,31.2,Paid,10.00 or over,100,001-200,0,
mm.ace.1168$National Maritime Museum Cornwall$2013$113776$VisitBritain$,,31.2,Paid,10.00 or over,100,001-200,0,
mm.ace.1168$National Maritime Museum Cornwall$2014$110869$VisitBritain$,,31.2,Paid,10.00 or over,100,001-200,0,
mm.ace.1168$National Maritime Museum Cornwall$2015$145498$VisitBritain$,,31.2,Paid,10.00 or over,100,001-200,0,
mm.domus.YH082$Yorkshire Waterways Museum$2011$DK$VisitBritain$,E,0,Free,Free,10,001-20,0,
mm.domus.YH082$Yorkshire Waterways Museum$2012$DK$VisitBritain$,E,0,Free,Free,10,001-20,0,
mm.domus.YH082$Yorkshire Waterways Museum$2013$DK$VisitBritain$,E,0,Free,Free,10,001-20,0,
mm.domus.YH082$Yorkshire Waterways Museum$2014$12000$VisitBritain$,E,0,Free,Free,10,001-20,0,
mm.domus.YH082$Yorkshire Waterways Museum$2015$12000$VisitBritain$,E,0,Free,Free,10,001-20,0,
mm.domus.YH0822$Churchill War Rooms$2011$364583$VisitBritain$,,5.1,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0822$Churchill War Rooms$2012$343690$VisitBritain$,,5.1,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0822$Churchill War Rooms$2013$475044$VisitBritain$,,5.1,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0822$Churchill War Rooms$2014$472746$VisitBritain$,,5.1,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0822$Churchill War Rooms$2015$497063$VisitBritain$,,5.1,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0823$Imperial War Museum Duxford$2011$387508$VisitBritain$,,-7,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0823$Imperial War Museum Duxford$2012$375323$VisitBritain$,,-7,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0823$Imperial War Museum Duxford$2013$377641$VisitBritain$,,-7,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0823$Imperial War Museum Duxford$2014$402468$VisitBritain$,,-7,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0823$Imperial War Museum Duxford$2015$374119$VisitBritain$,,-7,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0824$Imperial War Museum North$2011$302298$VisitBritain$,,-29.4,Free,Free,Over 200,0,,
mm.domus.YH0824$Imperial War Museum North$2012$328500$VisitBritain$,,-29.4,Free,Free,Over 200,0,,
mm.domus.YH0824$Imperial War Museum North$2013$318585$VisitBritain$,,-29.4,Free,Free,Over 200,0,,
mm.domus.YH0824$Imperial War Museum North$2014$411293$VisitBritain$,,-29.4,Free,Free,Over 200,0,,
mm.domus.YH0824$Imperial War Museum North$2015$290433$VisitBritain$,,-29.4,Free,Free,Over 200,0,,
mm.domus.YH0825$Hampton Court Palace$2011$583242$VisitBritain$,,5.7,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0825$Hampton Court Palace$2012$525443$VisitBritain$,,5.7,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0825$Hampton Court Palace$2013$563407$VisitBritain$,,5.7,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0825$Hampton Court Palace$2014$566457$VisitBritain$,,5.7,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0825$Hampton Court Palace$2015$598851$VisitBritain$,,5.7,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0826$Tower of London$2011$2549401$VisitBritain$,,-9.6,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0826$Tower of London$2012$2444296$VisitBritain$,,-9.6,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0826$Tower of London$2013$2894698$VisitBritain$,,-9.6,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0826$Tower of London$2014$3081939$VisitBritain$,,-9.6,Paid,10.00 or over,Over 200,0,,
mm.domus.YH0826$Tower of London$2015$2785249$VisitBritain$,,-9.6,Paid,10.00 or over,Over 200,0,,
mm.ace.1180$Museum of London Docklands$2011$191513$VisitBritain$,,5.3,Free,Free,Over 200,0,,
mm.ace.1180$Museum of London Docklands$2012$198308$VisitBritain$,,5.3,Free,Free,Over 200,0,,
mm.ace.1180$Museum of London Docklands$2013$236373$VisitBritain$,,5.3,Free,Free,Over 200,0,,
mm.ace.1180$Museum of London Docklands$2014$257425$VisitBritain$,,5.3,Free,Free,Over 200,0,,
mm.ace.1180$Museum of London Docklands$2015$270969$VisitBritain$,,5.3,Free,Free,Over 200,0,,
mm.ace.1183$Staircase House$2011$8172$VisitBritain$,,181.1,Paid,3.01 to 4.99,10,001-20,0,
mm.ace.1183$Staircase House$2012$8655$VisitBritain$,,181.1,Paid,3.01 to 4.99,10,001-20,0,
mm.ace.1183$Staircase House$2013$DK$VisitBritain$,,181.1,Paid,3.01 to 4.99,10,001-20,0,
mm.ace.1183$Staircase House$2014$6821$VisitBritain$,,181.1,Paid,3.01 to 4.99,10,001-20,0,
mm.ace.1183$Staircase House$2015$19177$VisitBritain$,,181.1,Paid,3.01 to 4.99,10,001-20,0,
mm.ace.1195$Locomotion The National Railway Museum at Shildon$2011$218000$VisitBritain$,,-26.8,Free,Free,Over 200,0,,
mm.ace.1195$Locomotion The National Railway Museum at Shildon$2012$193000$VisitBritain$,,-26.8,Free,Free,Over 200,0,,
mm.ace.1195$Locomotion The National Railway Museum at Shildon$2013$183000$VisitBritain$,,-26.8,Free,Free,Over 200,0,,
mm.ace.1195$Locomotion The National Railway Museum at Shildon$2014$283997$VisitBritain$,,-26.8,Free,Free,Over 200,0,,
mm.ace.1195$Locomotion The National Railway Museum at Shildon$2015$208011$VisitBritain$,,-26.8,Free,Free,Over 200,0,,
mm.ace.1198$The Lightbox$2011$49000$VisitBritain$,,5.6,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1198$The Lightbox$2012$75900$VisitBritain$,,5.6,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1198$The Lightbox$2013$82300$VisitBritain$,,5.6,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1198$The Lightbox$2014$89981$VisitBritain$,,5.6,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1198$The Lightbox$2015$95000$VisitBritain$,,5.6,Paid,5.00 to 7.49,50,001-100,0,
mm.ace.1202$Gawthorpe Hall$2011$24940$VisitBritain$,,-84.8,Paid,3.01 to 4.99,10,000 or less,,
mm.ace.1202$Gawthorpe Hall$2012$25109$VisitBritain$,,-84.8,Paid,3.01 to 4.99,10,000 or less,,
mm.ace.1202$Gawthorpe Hall$2013$26126$VisitBritain$,,-84.8,Paid,3.01 to 4.99,10,000 or less,,
mm.ace.1202$Gawthorpe Hall$2014$24483$VisitBritain$,,-84.8,Paid,3.01 to 4.99,10,000 or less,,
mm.ace.1202$Gawthorpe Hall$2015$3727$VisitBritain$,,-84.8,Paid,3.01 to 4.99,10,000 or less,,
mm.ace.1204$de Havilland Aircraft Heritage Centre$2011$8146$VisitBritain$,,12,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1204$de Havilland Aircraft Heritage Centre$2012$8005$VisitBritain$,,12,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1204$de Havilland Aircraft Heritage Centre$2013$10395$VisitBritain$,,12,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1204$de Havilland Aircraft Heritage Centre$2014$9296$VisitBritain$,,12,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1204$de Havilland Aircraft Heritage Centre$2015$10411$VisitBritain$,,12,Paid,7.50 to 9.99,10,001-20,0,
mm.ace.1205$Scotney Castle$2011$133425$VisitBritain$,,0.2,Paid,10.00 or over,100,001-200,0,
mm.ace.1205$Scotney Castle$2012$112313$VisitBritain$,,0.2,Paid,10.00 or over,100,001-200,0,
mm.ace.1205$Scotney Castle$2013$131733$VisitBritain$,,0.2,Paid,10.00 or over,100,001-200,0,
mm.ace.1205$Scotney Castle$2014$133945$VisitBritain$,,0.2,Paid,10.00 or over,100,001-200,0,
mm.ace.1205$Scotney Castle$2015$134198$VisitBritain$,,0.2,Paid,10.00 or over,100,001-200,0,
mm.ace.1208$Birmingham Back to Backs$2011$32192$VisitBritain$,,-0.1,Paid,7.50 to 9.99,20,001-50,0,
mm.ace.1208$Birmingham Back to Backs$2012$32774$VisitBritain$,,-0.1,Paid,7.50 to 9.99,20,001-50,0,
mm.ace.1208$Birmingham Back to Backs$2013$29751$VisitBritain$,,-0.1,Paid,7.50 to 9.99,20,001-50,0,
mm.ace.1208$Birmingham Back to Backs$2014$31386$VisitBritain$,,-0.1,Paid,7.50 to 9.99,20,001-50,0,
mm.ace.1208$Birmingham Back to Backs$2015$31357$VisitBritain$,,-0.1,Paid,7.50 to 9.99,20,001-50,0,
mm.ace.1209$RNLI Henry Blogg Museum$2011$38335$VisitBritain$,,20.7,Free,Free,20,001-50,0,
mm.ace.1209$RNLI Henry Blogg Museum$2012$DK$VisitBritain$,,20.7,Free,Free,20,001-50,0,
mm.ace.1209$RNLI Henry Blogg Museum$2013$DK$VisitBritain$,,20.7,Free,Free,20,001-50,0,
mm.ace.1209$RNLI Henry Blogg Museum$2014$40374$VisitBritain$,,20.7,Free,Free,20,001-50,0,
mm.ace.1209$RNLI Henry Blogg Museum$2015$48728$VisitBritain$,,20.7,Free,Free,20,001-50,0,
mm.ace.1210$Thame Museum$2011$4000$VisitBritain$,E,-4.7,Free,Free,10,000 or less,,
mm.ace.1210$Thame Museum$2012$4000$VisitBritain$,E,-4.7,Free,Free,10,000 or less,,
mm.ace.1210$Thame Museum$2013$3200$VisitBritain$,E,-4.7,Free,Free,10,000 or less,,
mm.ace.1210$Thame Museum$2014$3200$VisitBritain$,E,-4.7,Free,Free,10,000 or less,,
mm.ace.1210$Thame Museum$2015$3050$VisitBritain$,E,-4.7,Free,Free,10,000 or less,,
mm.ace.1211$St Bartholomew's Hospital Archives and Museum$2011$4140$VisitBritain$,,47.5,Free,Free,10,000 or less,,
mm.ace.1211$St Bartholomew's Hospital Archives and Museum$2012$3760$VisitBritain$,,47.5,Free,Free,10,000 or less,,
mm.ace.1211$St Bartholomew's Hospital Archives and Museum$2013$4496$VisitBritain$,,47.5,Free,Free,10,000 or less,,
mm.ace.1211$St Bartholomew's Hospital Archives and Museum$2014$5041$VisitBritain$,,47.5,Free,Free,10,000 or less,,
mm.ace.1211$St Bartholomew's Hospital Archives and Museum$2015$7435$VisitBritain$,,47.5,Free,Free,10,000 or less,,
mm.ace.1220$Port Sunlight Museum and Garden Village$2011$34946$VisitBritain$,,-1.6,Paid,3.01 to 4.99,20,001-50,0,
mm.ace.1220$Port Sunlight Museum and Garden Village$2012$DK$VisitBritain$,,-1.6,Paid,3.01 to 4.99,20,001-50,0,
mm.ace.1220$Port Sunlight Museum and Garden Village$2013$32980$VisitBritain$,,-1.6,Paid,3.01 to 4.99,20,001-50,0,
mm.ace.1220$Port Sunlight Museum and Garden Village$2014$32277$VisitBritain$,,-1.6,Paid,3.01 to 4.99,20,001-50,0,
mm.ace.1220$Port Sunlight Museum and Garden Village$2015$31757$VisitBritain$,,-1.6,Paid,3.01 to 4.99,20,001-50,0,
mm.ace.1225$Ripon Courthouse Museum$2011$26486$VisitBritain$,,0.2,Paid,5.00 to 7.49,20,001-50,0,
mm.ace.1225$Ripon Courthouse Museum$2012$27658$VisitBritain$,,0.2,Paid,5.00 to 7.49,20,001-50,0,
mm.ace.1225$Ripon Courthouse Museum$2013$DK$VisitBritain$,,0.2,Paid,5.00 to 7.49,20,001-50,0,
