project_id	OA2011_GSS
mm.domus.SE533	E00124207
mm.domus.SE534	E00123369
mm.domus.SE535	E00124268
mm.domus.SE536	E00125900
mm.domus.SE537	E00121897
mm.domus.SE538	E00134678
mm.domus.SE539	E00090861
mm.domus.SE540	E00091291
mm.domus.SE541	E00092180
mm.domus.SE542	E00108597
mm.domus.SE543	E00136085
mm.domus.SE544	E00134376
mm.domus.SE545	E00153548
mm.domus.SE546	E00152294
mm.domus.SE547	E00155675
mm.domus.SE548	E00118000
mm.domus.SE549	E00117769
mm.domus.SE550	E00114624
mm.domus.SE551	E00087333
mm.domus.SE552	E00019200
mm.domus.SE553	E00155283
mm.domus.SE554	E00155407
mm.domus.SE555	E00157738
mm.domus.SE556	E00161622
mm.domus.SE557	E00160731
mm.domus.SE558	E00161828
mm.domus.SE559	E00160685
mm.domus.SE560	E00169096
mm.domus.SE561	E00112058
mm.domus.SE562	E00118200
mm.domus.SE563	E00136688
mm.domus.SE564	E00018544
mm.domus.SE565	E00160846
mm.domus.SE566	E00014101
mm.domus.SE567	E00122050
mm.domus.SE568	E00175208
mm.domus.SE570	E00004524
mm.domus.SE571	
mm.domus.SE572	E00115024
mm.domus.SE573	E00014601
mm.domus.SE575	E00175249
mm.domus.SE576	E00154271
mm.domus.SE577	E00146336
mm.domus.SE578	E00089542
mm.domus.SE579	E00003650
mm.domus.SE580	E00087492
mm.domus.SE581	E00085566
mm.domus.SE582	E00000025
mm.domus.SE583	E00023935
mm.domus.SE584	E00023676
mm.domus.SE585	E00013254
mm.domus.SE586	E00107279
mm.domus.SE587	E00124009
mm.domus.SE588	E00120086
mm.domus.SE589	E00110403
mm.domus.SE590	E00136108
mm.domus.SE591	E00173905
mm.domus.SE592	E00088130
mm.domus.SE593	E00154470
mm.domus.SE595	E00153989
mm.domus.SE596	E00136147
mm.domus.SE597	E00168127
mm.domus.SE598	E00086058
mm.domus.SE599	E00114262
mm.domus.SE600	E00114647
mm.domus.SE601	E00020304
mm.domus.SE602	E00004734
mm.domus.SE603	E00122263
mm.domus.SE604	E00155200
mm.domus.SE605	E00135285
mm.domus.SE606	E00125390
mm.domus.SW001	E00148264
mm.domus.SW002	E00149485
mm.domus.SW003	E00162931
mm.domus.SW004	E00072796
mm.domus.SW005	E00072573
mm.domus.SW006	E00076739
mm.domus.SW007	E00073417
mm.domus.SW008	E00174240
mm.domus.SW009	E00174310
mm.domus.SW010	E00073433
mm.domus.SW011	E00174307
mm.domus.SW012	E00073757
mm.domus.SW013	E00095609
mm.domus.SW014	E00163467
mm.domus.SW016	E00149097
mm.domus.SW017	E00095633
mm.domus.SW018	E00095109
mm.domus.SW019	E00102737
mm.domus.SW020	E00148603
mm.domus.SW021	E00112435
mm.domus.SW022	E00112505
mm.domus.SW023	E00112509
mm.domus.SW024	E00076044
mm.domus.SW025	E00076573
mm.domus.SW026	E00101796
mm.domus.SW027	E00102149
mm.domus.SW028	E00095113
mm.domus.SW029	E00112804
mm.domus.SW030	E00112901
mm.domus.SW031	E00072636
mm.domus.SW032	E00157476
mm.domus.SW033	E00148674
mm.domus.SW034	E00162873
mm.domus.SW035	E00102491
mm.domus.SW036	E00113145
mm.domus.SW037	E00113103
mm.domus.SW038	E00102227
mm.domus.SW039	E00104064
mm.domus.SW041	E00163755
mm.domus.SW042	E00104059
mm.domus.SW043	E00074002
mm.domus.SW044	E00100820
mm.domus.SW045	E00103572
mm.domus.SW046	E00103765
mm.domus.SW047	E00103052
mm.domus.SW048	E00102999
mm.domus.SW049	E00072573
mm.domus.SW050	E00072574
mm.domus.SW052	E00072587
mm.domus.SW053	E00102802
mm.domus.SW054	E00101845
mm.domus.SW055	E00163295
mm.domus.SW056	E00114194
mm.domus.SW057	E00114194
mm.domus.SW058	E00095682
mm.domus.SW059	E00104130
mm.domus.SW060	E00162483
mm.domus.SW061	E00163401
mm.domus.SW063	E00103606
mm.domus.SW064	E00147924
mm.domus.SW065	E00113600
mm.domus.SW066	E00113595
mm.domus.SW067	E00162629
mm.domus.SW068	E00103005
mm.domus.SW069	E00078787
mm.domus.SW070	E00078374
mm.domus.SW071	E00078412
mm.domus.SW072	E00078806
mm.domus.SW073	E00078806
mm.domus.SW074	E00166492
mm.domus.SW075	E00101754
mm.domus.SW076	E00101754
mm.domus.SW077	E00148928
mm.domus.SW078	E00095968
mm.domus.SW079	E00113599
mm.domus.SW080	E00102405
mm.domus.SW081	E00102694
mm.domus.SW082	E00072763
mm.domus.SW083	E00094765
mm.domus.SW084	E00095967
mm.domus.SW085	E00095124
mm.domus.SW086	E00103513
mm.domus.SW087	E00162967
mm.domus.SW088	E00171921
mm.domus.SW091	E00101308
mm.domus.SW092	E00171931
mm.domus.SW093	E00100896
mm.domus.SW094	E00100965
mm.domus.SW095	E00072574
mm.domus.SW096	E00072812
mm.domus.SW097	E00101578
mm.domus.SW098	E00096153
mm.domus.SW099	E00072755
mm.domus.SW100	E00078205
mm.domus.SW101	E00078205
mm.domus.SW102	E00101402
mm.domus.SW103	E00102657
mm.domus.SW104	E00095616
mm.domus.SW105	E00162468
mm.domus.SW106	E00113621
mm.domus.SW107	E00072611
mm.domus.SW108	E00162945
mm.domus.SW109	E00172087
mm.domus.SW110	E00077270
mm.domus.SW111	E00096405
mm.domus.SW112	E00163330
mm.domus.SW113	E00162912
mm.domus.SW114	E00162464
mm.domus.SW115	E00148101
mm.domus.SW116	E00113961
mm.domus.SW117	E00103691
mm.domus.SW118	E00166001
mm.domus.SW119	E00166435
mm.domus.SW120	E00166376
mm.domus.SW121	E00074765
mm.domus.SW122	E00166740
mm.domus.SW123	E00147934
mm.domus.SW124	E00166740
mm.domus.SW125	E00166080
mm.domus.SW126	E00103672
mm.domus.SW127	E00174240
mm.domus.SW128	E00163330
mm.domus.SW129	E00102170
mm.domus.SW130	E00171733
mm.domus.SW131	E00166076
mm.domus.SW132	E00172802
mm.domus.SW133	E00096385
mm.domus.SW134	E00113689
mm.domus.SW135	E00114196
mm.domus.SW136	E00075589
mm.domus.SW137	E00101527
mm.domus.SW138	E00077167
mm.domus.SW139	E00077111
mm.domus.SW140	E00102868
mm.domus.SW141	E00102235
mm.domus.SW142	E00096002
mm.domus.SW143	E00073433
mm.domus.SW144	E00073417
mm.domus.SW145	E00103866
mm.domus.SW146	E00149509
mm.domus.SW147	E00104030
mm.domus.SW148	E00114232
mm.domus.SW150	E00094814
mm.domus.SW151	E00103959
mm.domus.SW152	E00101739
mm.domus.SW153	E00162563
mm.domus.SW154	E00094873
mm.domus.SW155	E00114103
mm.domus.SW156	E00101013
mm.domus.SW157	E00102307
mm.domus.SW158	E00113599
mm.domus.SW159	E00101916
mm.domus.SW160	E00074829
mm.domus.SW161	E00100682
mm.domus.SW162	E00072579
mm.domus.SW163	E00096195
mm.domus.SW164	E00149476
mm.domus.SW165	E00095720
mm.domus.SW166	E00104300
mm.domus.SW167	E00103706
mm.domus.SW168	E00114235
mm.domus.SW169	E00103835
mm.domus.SW170	E00096069
mm.domus.SW171	E00101966
mm.domus.SW172	E00095350
mm.domus.SW173	E00100638
mm.domus.SW174	E00072756
mm.domus.SW175	E00072584
mm.domus.SW176	E00163295
mm.domus.SW177	E00072981
mm.domus.SW178	E00096068
mm.domus.SW179	E00103749
mm.domus.SW181	E00112931
mm.domus.SW182	E00172784
mm.domus.SW183	E00095933
mm.domus.SW184	E00095184
mm.domus.SW185	E00172825
mm.domus.SW186	E00102057
mm.domus.SW187	E00148138
mm.domus.SW188	E00103900
mm.domus.SW189	E00104404
mm.domus.SW190	E00149200
mm.domus.SW191	E00095484
mm.domus.SW192	E00072573
mm.domus.SW193	E00162629
mm.domus.SW195	E00103203
mm.domus.SW196	E00162545
mm.domus.SW197	E00101132
mm.domus.SW198	E00094811
mm.domus.SW199	E00094666
mm.domus.SW200	E00094666
mm.domus.SW201	E00095668
mm.domus.SW202	E00095656
mm.domus.SW203	E00095933
mm.domus.SW204	E00095078
mm.domus.SW205	E00117663
mm.domus.SW206	E00149436
mm.domus.SW207	E00096029
mm.domus.SW208	E00103877
mm.domus.SW209	E00148337
mm.domus.SW210	E00149436
mm.domus.SW211	E00075124
mm.domus.SW212	E00163439
mm.domus.SW213	E00104000
mm.domus.SW214	E00103421
mm.domus.SW215	E00162911
mm.domus.SW216	E00163227
mm.domus.SW217	E00148800
mm.domus.SW218	E00163330
mm.domus.SW219	E00148817
mm.domus.SW220	E00163223
mm.domus.SW221	E00163409
mm.domus.SW222	E00148643
mm.domus.SW223	E00163521
mm.domus.SW224	E00114141
mm.domus.SW225	E00114219
mm.domus.SW226	E00076574
mm.domus.SW227	E00095939
mm.domus.SW228	E00148418
mm.domus.SW229	E00148526
mm.domus.SW230	E00100773
mm.domus.SW231	E00101723
mm.domus.SW234	E00102922
mm.domus.SW235	E00102940
mm.domus.SW236	E00102062
mm.domus.SW237	E00100667
mm.domus.SW238	E00101489
mm.domus.SW239	E00100667
mm.domus.SW240	E00102169
mm.domus.SW241	E00076449
mm.domus.SW242	E00112760
mm.domus.SW243	E00112917
mm.domus.SW244	E00094758
mm.domus.SW245	E00077808
mm.domus.SW246	E00165856
mm.domus.WA002	W00008049
mm.domus.WA003	W00008261
mm.domus.WA004	W00008096
mm.domus.WA005	W00002740
mm.domus.WA006	W00000318
mm.domus.WA007	W00000020
mm.domus.WA009	W00000458
mm.domus.WA010	W00000616
mm.domus.WA011	W00000129
mm.domus.WA012	W00001021
mm.domus.WA013	W00001959
mm.domus.WA014	W00001291
mm.domus.WA015	W00001039
mm.domus.WA016	W00007774
mm.domus.WA017	W00000476
mm.domus.WA018	W00002634
mm.domus.WA019	W00002488
mm.domus.WA020	W00002665
mm.domus.WA021	W00002417
mm.domus.WA022	W00003358
mm.domus.WA024	W00003349
mm.domus.WA025	W00003115
mm.domus.WA026	W00010117
mm.domus.WA027	W00008096
mm.domus.WA028	W00004884
mm.domus.WA029	W00005719
mm.domus.WA030	W00006069
mm.domus.WA031	W00006843
mm.domus.WA033	W00003990
mm.domus.WA034	W00004009
mm.domus.WA035	W00003999
mm.domus.WA037	W00008313
mm.domus.WA038	W00000184
mm.domus.WA039	W00006850
mm.domus.WA040	W00006778
mm.domus.WA041	W00005555
mm.domus.WA042	W00001879
mm.domus.WA044	W00010032
mm.domus.WA045	W00002122
mm.domus.WA046	W00007876
mm.domus.WA047	W00007959
mm.domus.WA048	W00000486
mm.domus.WA049	W00003159
mm.domus.WA050	W00000612
mm.domus.WA051	W00004997
mm.domus.WA052	W00009869
mm.domus.WA053	W00008733
mm.domus.WA054	W00009792
mm.domus.WA055	W00000064
mm.domus.WA056	W00001112
mm.domus.WA057	W00006597
mm.domus.WA059	W00008919
mm.domus.WA060	W00002636
mm.domus.WA061	W00002556
mm.domus.WA062	W00006191
mm.domus.WA063	W00004898
mm.domus.WA064	W00003337
mm.domus.WA065	W00002738
mm.domus.WA066	W00010054
mm.domus.WA067	E00106264
mm.domus.WA069	W00003191
mm.domus.WA070	W00001583
mm.domus.WA071	W00005314
mm.domus.WA072	W00000789
mm.domus.WA073	W00002571
mm.domus.WA074	W00000381
mm.domus.WA075	W00000325
mm.domus.WA076	W00000536
mm.domus.WA077	W00000255
mm.domus.WA078	W00002103
mm.domus.WA079	W00006521
mm.domus.WA081	W00002283
mm.domus.WA082	W00000564
mm.domus.WA083	W00003608
mm.domus.WA084	W00002523
mm.domus.WA085	W00010117
mm.domus.WA086	W00008440
mm.domus.WA087	W00010221
mm.domus.WA088	W00000503
mm.domus.WA089	E00000027
mm.domus.WA090	W00003706
mm.domus.WA091	W00000325
mm.domus.WA092	W00001931
mm.domus.WA093	W00000132
mm.domus.WA094	W00000691
mm.domus.WA095	W00000230
mm.domus.WA096	W00000691
mm.domus.WA097	W00001010
mm.domus.WA098	W00001010
mm.domus.WA099	W00000849
mm.domus.WA100	W00010073
mm.domus.WA101	W00002641
mm.domus.WA102	W00010048
mm.domus.WA103	W00003031
mm.domus.WM001	E00164063
mm.domus.WM002	E00151907
mm.domus.WM003	E00164380
mm.domus.WM004	E00164380
mm.domus.WM005	E00172303
mm.domus.WM006	E00147396
mm.domus.WM007	E00164648
mm.domus.WM008	E00150475
mm.domus.WM009	E00164322
mm.domus.WM010	E00164648
mm.domus.WM011	E00164713
mm.domus.WM012	E00172272
mm.domus.WM013	E00167323
mm.domus.WM014	E00052611
mm.domus.WM015	E00053043
mm.domus.WM016	E00159715
mm.domus.WM017	E00159679
mm.domus.WM018	E00159689
mm.domus.WM019	E00159333
mm.domus.WM020	E00158748
mm.domus.WM021	E00147397
mm.domus.WM022	E00147350
mm.domus.WM023	E00147399
mm.domus.WM024	E00152039
mm.domus.WM025	E00164957
mm.domus.WM027	E00165181
mm.domus.WM028	E00171613
mm.domus.WM029	E00159224
mm.domus.WM030	E00159258
mm.domus.WM031	E00158976
mm.domus.WM032	E00159254
mm.domus.WM033	E00159250
mm.domus.WM034	E00147633
mm.domus.WM035	E00146940
mm.domus.WM036	E00147735
mm.domus.WM037	E00172150
mm.domus.WM038	E00174579
mm.domus.WM039	E00165385
mm.domus.WM040	E00159717
mm.domus.WM041	E00047326
mm.domus.WM042	E00049371
mm.domus.WM043	E00050006
mm.domus.WM044	E00049700
mm.domus.WM045	E00151809
mm.domus.WM046	E00164122
mm.domus.WM047	E00168257
mm.domus.WM048	E00168245
mm.domus.WM049	E00168257
mm.domus.WM050	E00052255
mm.domus.WM051	E00168256
mm.domus.WM052	E00159642
mm.domus.WM053	E00151735
mm.domus.WM054	E00072209
mm.domus.WM055	E00165047
mm.domus.WM056	E00149727
mm.domus.WM057	E00164147
mm.domus.WM058	E00172172
mm.domus.WM059	E00159640
mm.domus.WM060	E00072125
mm.domus.WM061	E00072390
mm.domus.WM062	E00072129
mm.domus.WM063	E00175652
mm.domus.WM064	E00175679
mm.domus.WM065	E00045222
mm.domus.WM066	E00048155
mm.domus.WM067	E00048098
mm.domus.WM068	E00045857
mm.domus.WM070	E00046572
mm.domus.WM071	E00070856
mm.domus.WM072	E00052551
mm.domus.WM073	E00164713
mm.domus.WM074	E00071088
mm.domus.WM075	E00171624
mm.domus.WM076	E00158829
mm.domus.WM077	E00159258
mm.domus.WM078	E00150441
mm.domus.WM079	E00164296
mm.domus.WM080	E00158612
mm.domus.WM081	E00045648
mm.domus.WM082	E00045648
mm.domus.WM085	E00159689
mm.domus.WM086	E00150708
mm.domus.WM087	E00050050
mm.domus.WM088	E00172213
mm.domus.WM089	E00166308
mm.domus.WM090	E00175708
mm.domus.WM092	E00072164
mm.domus.WM093	E00071092
mm.domus.WM094	E00175610
mm.domus.WM095	E00146851
mm.domus.WM097	E00070917
mm.domus.WM098	E00159679
mm.domus.WM099	E00047103
mm.domus.WM100	E00166308
mm.domus.WM101	E00151388
mm.domus.WM103	E00166308
mm.domus.WM104	E00151530
mm.domus.WM106	E00151307
mm.domus.WM107	E00151808
mm.domus.WM108	E00070727
mm.domus.WM109	E00070589
mm.domus.WM110	E00070725
mm.domus.WM111	E00051042
mm.domus.WM112	E00050514
mm.domus.WM113	E00050333
mm.domus.WM115	E00050352
mm.domus.WM116	E00147583
mm.domus.WM117	E00150431
mm.domus.WM118	E00151174
mm.domus.WM119	E00164011
mm.domus.WM120	E00159085
mm.domus.WM121	E00147205
mm.domus.WM122	E00045656
mm.domus.WM123	E00159084
mm.domus.WM124	E00071449
mm.domus.WM125	E00071451
mm.domus.WM126	E00071294
mm.domus.WM127	E00071452
mm.domus.WM129	E00071451
mm.domus.WM130	E00146887
mm.domus.WM131	E00159254
mm.domus.WM132	E00047443
mm.domus.WM134	E00159501
mm.domus.WM135	E00053271
mm.domus.WM136	E00151388
mm.domus.WM137	E00151000
mm.domus.WM138	E00146828
mm.domus.WM139	E00146882
mm.domus.WM140	E00147467
mm.domus.WM141	E00147279
mm.domus.WM142	E00164777
mm.domus.WM143	E00050149
mm.domus.WM144	E00071155
mm.domus.WM145	E00147640
mm.domus.WM146	E00158748
mm.domus.WM147	W00002591
mm.domus.YH001	E00037597
mm.domus.YH002	E00067493
mm.domus.YH003	E00169783
mm.domus.YH004	E00057830
mm.domus.YH005	E00057873
mm.domus.YH006	E00169814
mm.domus.YH007	E00057556
mm.domus.YH008	E00169783
mm.domus.YH009	E00056961
mm.domus.YH010	E00055504
mm.domus.YH011	E00055684
mm.domus.YH012	E00056124
mm.domus.YH013	E00055812
mm.domus.YH014	E00055703
mm.domus.YH015	E00056673
mm.domus.YH016	E00055983
mm.domus.YH017	E00060090
mm.domus.YH018	E00055936
mm.domus.YH020	E00040903
mm.domus.YH021	E00172409
mm.domus.YH022	E00040453
mm.domus.YH023	E00040173
mm.domus.YH024	E00039827
mm.domus.YH026	E00172410
mm.domus.YH027	E00172411
mm.domus.YH029	E00067493
mm.domus.YH030	E00067490
mm.domus.YH031	E00067749
mm.domus.YH032	E00140451
mm.domus.YH033	E00066902
mm.domus.YH034	E00141566
mm.domus.YH035	E00053837
mm.domus.YH036	E00054602
mm.domus.YH037	E00053571
mm.domus.YH038	E00054117
mm.domus.YH039	E00053958
mm.domus.YH040	E00053353
mm.domus.YH043	E00037597
mm.domus.YH044	E00037175
mm.domus.YH045	E00037805
mm.domus.YH046	E00065739
mm.domus.YH047	E00141966
mm.domus.YH048	E00067490
mm.domus.YH049	E00141337
mm.domus.YH050	E00056186
mm.domus.YH051	E00176106
mm.domus.YH052	E00140380
mm.domus.YH053	E00038726
mm.domus.YH054	E00038454
mm.domus.YH055	E00039076
mm.domus.YH056	E00039083
mm.domus.YH057	E00037595
mm.domus.YH058	E00066086
mm.domus.YH059	E00140824
mm.domus.YH060	E00058295
mm.domus.YH061	E00141418
mm.domus.YH063	E00065582
mm.domus.YH064	E00067493
mm.domus.YH065	E00141426
mm.domus.YH066	E00140267
mm.domus.YH068	E00038726
mm.domus.YH069	E00067445
mm.domus.YH070	E00057753
mm.domus.YH071	E00065829
mm.domus.YH072	E00057556
mm.domus.YH073	E00058809
mm.domus.YH074	E00067493
mm.domus.YH075	E00140362
mm.domus.YH076	E00141081
mm.domus.YH077	E00067287
mm.domus.YH079	E00067065
mm.domus.YH080	E00141559
mm.domus.YH081	E00141462
mm.domus.YH082	E00065600
mm.domus.YH083	E00065272
mm.domus.YH084	E00141644
mm.domus.YH085	E00141644
mm.domus.YH086	E00141644
mm.domus.YH087	E00141784
mm.domus.YH088	E00141113
mm.domus.YH089	E00141400
mm.domus.YH090	E00058508
mm.domus.YH091	E00141997
mm.domus.YH092	E00066031
mm.domus.YH093	E00039076
mm.domus.YH094	E00067476
mm.domus.YH095	E00067493
mm.domus.YH096	E00067488
mm.domus.YH097	E00168744
mm.domus.YH099	E00060202
mm.domus.YH101	E00054717
mm.domus.YH102	E00067906
mm.domus.YH103	E00067493
mm.domus.YH104	E00140515
mm.domus.YH105	E00140707
mm.domus.YH106	E00170749
mm.domus.YH107	E00169746
mm.domus.YH108	E00172499
mm.domus.YH109	E00040772
mm.domus.YH110	E00054064
mm.domus.YH111	E00055247
mm.domus.YH112	E00055109
mm.domus.YH113	E00055407
mm.domus.YH115	E00055202
mm.domus.YH116	E00054864
mm.domus.YH117	E00060144
mm.domus.YH118	E00168726
mm.domus.YH119	E00059688
mm.domus.YH120	E00059290
mm.domus.YH122	E00168743
mm.domus.YH123	E00059699
mm.domus.YH124	E00058356
mm.domus.YH125	E00141517
mm.domus.YH130	E00140961
mm.domus.YH131	E00140961
mm.domus.YH132	E00140961
mm.domus.YH133	E00064852
mm.domus.YH134	E00170745
mm.domus.YH135	E00170744
mm.domus.YH136	E00170764
mm.domus.YH137	E00170744
mm.domus.YH138	E00170745
mm.domus.YH140	E00064824
mm.domus.YH141	E00176115
mm.domus.YH142	E00140737
mm.domus.YH143	E00140321
mm.domus.YH144	E00140712
mm.domus.YH145	E00170143
mm.domus.YH146	E00176112
mm.domus.YH147	E00172428
mm.domus.YH148	E00065886
mm.domus.YH149	E00170038
mm.domus.YH150	E00170130
mm.domus.YH151	E00055247
mm.domus.YH152	E00176104
mm.domus.YH153	E00038425
mm.domus.YH154	E00140780
mm.domus.YH155	E00067488
mm.domus.YH156	E00140639
mm.domus.YH157	E00059365
mm.domus.YH158	E00141611
mm.domus.YH159	E00141492
mm.domus.YH160	E00054017
mm.domus.YH161	E00066691
mm.domus.YH162	E00066689
mm.domus.YH163	E00065931
mm.domus.YH164	E00054064
mm.domus.YH165	E00040903
mm.domus.YH166	E00059904
mm.domus.YH168	E00065941
mm.domus.YH169	E00065438
mm.domus.YH170	E00141492
mm.domus.YH171	E00141418
mm.fcm.001	E00154464
mm.fcm.013	E00149518
mm.fcm.026	S00108947
mm.fcm.027	E00103199
mm.fcm.030	S00128969
mm.fcm.032	E00127999
mm.fcm.041	E00109171
mm.fcm.045	
mm.fcm.051	E00070254
mm.fcm.056	E00019779
mm.fcm.058	E00046367
mm.fcm.059	S00118048
mm.fcm.062	S00119309
mm.fcm.064	S00095441
mm.fcm.067	E00136434
mm.fcm.072	E00094123
mm.fcm.073	E00096556
mm.fcm.074	E00134513
mm.fcm.075	E00165954
mm.fcm.078	E00171215
mm.fcm.082	E00104130
mm.fcm.083	E00104065
mm.fcm.090	E00141522
mm.fcm.098	E00136123
mm.fcm.100	S00121337
mm.fcm.102	E00103766
mm.fcm.107	S00119379
mm.fcm.109	E00133425
mm.fcm.114	E00174049
mm.fcm.120	S00117791
mm.fcm.124	E00112218
mm.fcm.130	N00001113
mm.fcm.131	N00002851
mm.fcm.137	E00136412
mm.fcm.139	E00108944
mm.fcm.144	E00098063
mm.fcm.145	
mm.fcm.148	E00023930
mm.fcm.149	E00022897
mm.fcm.150	E00087707
mm.fcm.151	S00098192
mm.fcm.154	N00002249
mm.fcm.155	E00159224
mm.fcm.158	
mm.fcm.160	E00135413
mm.fcm.161	E00148817
mm.fcm.162	S00121408
mm.fcm.163	E00098325
mm.fcm.172	E00136052
mm.fcm.175	E00135915
mm.fcm.179	E00141737
mm.fcm.186	E00051147
mm.fcm.189	E00140179
mm.fcm.190	E00136050
mm.fcm.191	E00136810
mm.fcm.197	
mm.fcm.202	E00136123
mm.fcm.204	E00094708
mm.fcm.207	E00016947
mm.fcm.214	N00001236
mm.fcm.221	S00128945
mm.fcm.230	S00118035
mm.fcm.231	E00175190
mm.fcm.232	E00123762
mm.fcm.235	E00136033
mm.fcm.239	E00136147
mm.fcm.242	E00136691
mm.fcm.254	S00118173
mm.fcm.257	E00023930
mm.fcm.258	W00003201
mm.fcm.262	E00144455
mm.fcm.270	S00125988
mm.fcm.274	E00161781
mm.fcm.275	E00106248
mm.fcm.276	E00167323
mm.fcm.279	S00094870
mm.hha.001	E00008149
mm.hha.002	E00013336
mm.hha.003	E00089887
mm.hha.004	E00082478
mm.hha.005	E00089563
mm.hha.006	E00089412
mm.hha.007	E00169157
mm.hha.008	E00118064
mm.hha.009	E00114465
mm.hha.010	E00114370
mm.hha.011	E00124694
mm.hha.013	E00121821
mm.hha.014	E00123962
mm.hha.015	E00081543
mm.hha.016	E00146334
mm.hha.017	E00146796
mm.hha.018	E00145217
mm.hha.019	E00146365
mm.hha.020	E00155454
mm.hha.021	E00157208
mm.hha.022	E00106926
mm.hha.023	E00106927
mm.hha.024	E00166609
mm.hha.025	E00107258
mm.hha.026	E00161283
mm.hha.027	E00161230
mm.hha.028	E00160683
mm.hha.029	E00096212
mm.hha.030	E00095555
mm.hha.031	E00094838
mm.hha.032	E00095719
mm.hha.033	E00095145
mm.hha.034	E00100926
mm.hha.035	E00101864
mm.hha.036	E00101469
mm.hha.037	E00102794
mm.hha.038	E00102532
mm.hha.039	E00100987
mm.hha.040	E00101495
mm.hha.041	E00102420
mm.hha.042	E00104175
mm.hha.043	E00103313
mm.hha.044	E00104141
mm.hha.045	E00103103
mm.hha.046	E00103873
mm.hha.047	E00103903
mm.hha.048	E00104180
mm.hha.049	E00103540
mm.hha.050	E00103540
mm.hha.051	E00075430
mm.hha.053	E00112857
mm.hha.054	E00113764
mm.hha.055	E00112695
mm.hha.056	E00112851
mm.hha.057	E00114219
mm.hha.058	E00169005
mm.hha.059	E00112863
mm.hha.060	E00112922
mm.hha.061	E00113612
mm.hha.062	E00166743
mm.hha.063	E00162734
mm.hha.064	E00162962
mm.hha.065	E00163627
mm.hha.066	E00163170
mm.hha.067	E00087985
mm.hha.068	E00088576
mm.hha.069	E00088131
mm.hha.070	E00091462
mm.hha.071	E00108688
mm.hha.073	E00109944
mm.hha.074	E00118659
mm.hha.075	E00120474
mm.hha.076	E00120776
mm.hha.077	E00136071
mm.hha.078	E00135682
mm.hha.080	E00153404
mm.hha.081	E00153864
mm.hha.082	E00152373
mm.hha.083	E00154346
mm.hha.084	E00172337
mm.hha.085	E00100544
mm.hha.086	E00099141
mm.hha.087	E00100471
mm.hha.088	E00099212
mm.hha.089	E00131361
mm.hha.090	E00130950
mm.hha.091	E00133652
mm.hha.092	E00133663
mm.hha.093	E00067267
mm.hha.094	E00137307
mm.hha.095	E00137431
mm.hha.096	E00137552
mm.hha.097	E00137333
mm.hha.098	E00137595
mm.hha.101	E00143632
mm.hha.102	E00144601
mm.hha.105	E00070616
mm.hha.107	E00146949
mm.hha.109	E00150919
mm.hha.110	E00151797
mm.hha.111	E00150683
mm.hha.112	E00168297
mm.hha.115	E00165405
mm.hha.116	E00164347
mm.hha.117	E00141084
mm.hha.118	E00141294
mm.hha.119	E00141591
mm.hha.120	E00065510
mm.hha.121	E00141470
mm.hha.122	E00140776
mm.hha.123	E00141017
mm.hha.124	E00141258
mm.hha.125	E00140892
mm.hha.126	E00141584
mm.hha.127	E00065498
mm.hha.128	E00140535
mm.hha.130	E00094205
mm.hha.131	E00093862
mm.hha.132	E00093861
mm.hha.133	E00093063
mm.hha.134	E00094155
mm.hha.135	E00092995
mm.hha.136	E00097603
mm.hha.138	E00097734
mm.hha.139	E00096472
mm.hha.140	E00097967
mm.hha.141	E00096436
mm.hha.142	E00097346
mm.hha.143	E00128514
mm.hha.144	E00126496
mm.hha.145	E00127640
mm.hha.146	E00129201
mm.hha.147	E00035655
mm.hha.148	E00105907
mm.hha.149	E00105885
mm.hha.150	E00139304
mm.hha.153	S00094916
mm.hha.154	S00095714
mm.hha.155	S00094893
mm.hha.156	S00094904
mm.hha.157	S00095011
mm.hha.158	S00120969
mm.hha.159	S00102387
mm.hha.160	S00101809
mm.hha.161	S00106869
mm.hha.162	S00132339
mm.hha.163	S00121209
mm.hha.164	S00092591
mm.hha.165	S00117877
mm.hha.167	S00119378
mm.hha.168	S00125934
mm.hha.169	S00126310
mm.hha.171	S00093063
mm.hha.173	S00092996
mm.hha.174	S00126231
mm.hha.175	S00126155
mm.hha.177	S00097284
mm.hha.178	S00122883
mm.hha.179	S00097141
mm.hha.180	S00100656
mm.hha.181	S00094115
mm.hha.182	S00094068
mm.hha.183	S00094569
mm.hha.184	W00003601
mm.hha.185	W00001202
mm.hha.186	W00001664
mm.hha.187	W00005906
mm.hha.188	W00008104
mm.hha.189	W00008202
mm.hha.190	W00003008
mm.hha.191	W00003133
mm.hha.192	N00003123
mm.hha.193	N00002123
mm.hud.001	W00002746
mm.hud.002	W00002854
mm.hud.005	E00107399
mm.hud.006	W00002852
mm.hud.007	E00087355
mm.hud.009	E00147768
mm.hud.014	E00087291
mm.hud.016	E00112685
mm.hud.019	E00024238
mm.hud.021	E00077558
mm.hud.022	E00108443
mm.hud.024	E00174262
mm.hud.025	E00174293
mm.hud.026	E00076739
mm.mald.001	W00006987
mm.mald.007	W00009979
mm.mald.013	W00000639
mm.mald.014	W00007769
mm.mald.015	W00007548
mm.mald.019	W00002778
mm.mald.020	W00001404
mm.mald.024	W00000262
mm.mald.026	W00010121
mm.mald.027	W00002734
mm.mald.028	W00002975
mm.mald.030	W00003447
mm.mald.033	W00003066
