museum_id	country_gss	country_name	region_gss	region_name
mm.mald.030	W92000004	Wales	W92000004	Wales
mm.domus.SW153	E92000001	England	E12000009	South West
mm.wiki.268	E92000001	England	E12000004	East Midlands
mm.ace.436	E92000001	England	E12000005	West Midlands
mm.hud.022	E92000001	England	E12000006	East of England
mm.domus.YH155	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.SW137	E92000001	England	E12000009	South West
mm.domus.SE389	E92000001	England	E12000008	South East
mm.domus.SE388	E92000001	England	E12000008	South East
mm.domus.SE387	E92000001	England	E12000007	London
mm.domus.SE386	E92000001	England	E12000007	London
mm.domus.SE384	E92000001	England	E12000007	London
mm.domus.SE383	E92000001	England	E12000007	London
mm.domus.SE382	E92000001	England	E12000006	East of England
mm.domus.SE381	E92000001	England	E12000006	East of England
mm.aim.1308	E92000001	England	E12000009	South West
mm.wiki.265	E92000001	England	E12000004	East Midlands
mm.domus.SW139	E92000001	England	E12000009	South West
mm.hha.089	E92000001	England	E12000004	East Midlands
mm.mgs.125	S92000003	Scotland	S92000003	Scotland
mm.wiki.264	E92000001	England	E12000003	Yorkshire and The Humber
mm.hha.085	E92000001	England	E12000004	East Midlands
mm.hha.084	E92000001	England	E12000005	West Midlands
mm.hha.087	E92000001	England	E12000004	East Midlands
mm.hha.086	E92000001	England	E12000004	East Midlands
mm.hha.081	E92000001	England	E12000006	East of England
mm.hha.080	E92000001	England	E12000006	East of England
mm.hha.083	E92000001	England	E12000006	East of England
mm.hha.082	E92000001	England	E12000006	East of England
mm.wiki.266	E92000001	England	E12000004	East Midlands
mm.misc.026	E92000001	England	E12000003	Yorkshire and The Humber
mm.misc.233	E92000001	England	E12000002	North West
mm.fcm.064	S92000003	Scotland	S92000003	Scotland
mm.wiki.261	E92000001	England	E12000004	East Midlands
mm.domus.SE102	E92000001	England	E12000006	East of England
mm.fcm.067	E92000001	England	E12000006	East of England
mm.aim.1309	E92000001	England	E12000004	East Midlands
mm.fcm.062	S92000003	Scotland	S92000003	Scotland
mm.domus.WM067	E92000001	England	E12000005	West Midlands
mm.aim.0052	W92000004	Wales	W92000004	Wales
mm.aim.0503	E92000001	England	E12000008	South East
mm.aim.0050	S92000003	Scotland	S92000003	Scotland
mm.aim.0057	E92000001	England	E12000007	London
mm.wiki.263	E92000001	England	E12000004	East Midlands
mm.aim.0054	E92000001	England	E12000001	North East
mm.aim.0058	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.386	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.387	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.WM068	E92000001	England	E12000005	West Midlands
mm.domus.EM059	E92000001	England	E12000004	East Midlands
mm.domus.EM058	E92000001	England	E12000004	East Midlands
mm.misc.128	E92000001	England	E12000006	East of England
mm.misc.129	E92000001	England	E12000006	East of England
mm.mgs.380	S92000003	Scotland	S92000003	Scotland
mm.mgs.381	S92000003	Scotland	S92000003	Scotland
mm.mgs.382	S92000003	Scotland	S92000003	Scotland
mm.mgs.383	S92000003	Scotland	S92000003	Scotland
mm.misc.122	E92000001	England	E12000006	East of England
mm.misc.123	E92000001	England	E12000006	East of England
mm.misc.120	E92000001	England	E12000006	East of England
mm.misc.121	E92000001	England	E12000006	East of England
mm.misc.126	E92000001	England	E12000006	East of England
mm.misc.127	E92000001	England	E12000006	East of England
mm.misc.124	E92000001	England	E12000006	East of England
mm.misc.125	E92000001	England	E12000006	East of England
mm.domus.SE079	E92000001	England	E12000008	South East
mm.domus.WM143	E92000001	England	E12000005	West Midlands
mm.domus.SE075	E92000001	England	E12000007	London
mm.musa.201	E92000001	England	E12000008	South East
mm.domus.SE077	E92000001	England	E12000008	South East
mm.domus.WM142	E92000001	England	E12000005	West Midlands
mm.domus.SE071	E92000001	England	E12000006	East of England
mm.domus.SE070	E92000001	England	E12000007	London
mm.domus.SE073	E92000001	England	E12000007	London
mm.domus.SE072	E92000001	England	E12000006	East of England
mm.mgs.418	S92000003	Scotland	S92000003	Scotland
mm.mgs.415	S92000003	Scotland	S92000003	Scotland
mm.mgs.410	S92000003	Scotland	S92000003	Scotland
mm.mgs.411	S92000003	Scotland	S92000003	Scotland
mm.mgs.412	S92000003	Scotland	S92000003	Scotland
mm.mgs.413	S92000003	Scotland	S92000003	Scotland
mm.domus.SE156	E92000001	England	E12000008	South East
mm.aim.0616	E92000001	England	E12000005	West Midlands
mm.wiki.449	W92000004	Wales	W92000004	Wales
mm.aim.0619	S92000003	Scotland	S92000003	Scotland
mm.wiki.448	W92000004	Wales	W92000004	Wales
mm.wiki.311	E92000001	England	E12000008	South East
mm.wiki.310	E92000001	England	E12000008	South East
mm.wiki.313	E92000001	England	E12000008	South East
mm.wiki.312	E92000001	England	E12000008	South East
mm.wiki.315	E92000001	England	E12000008	South East
mm.wiki.314	E92000001	England	E12000008	South East
mm.wiki.316	E92000001	England	E12000004	East Midlands
mm.misc.237	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.fcm.270	S92000003	Scotland	S92000003	Scotland
mm.domus.EM007	E92000001	England	E12000004	East Midlands
mm.domus.WA028	W92000004	Wales	W92000004	Wales
mm.aim.0292	S92000003	Scotland	S92000003	Scotland
mm.aim.0295	E92000001	England	E12000008	South East
mm.misc.018	E92000001	England	E12000009	South West
mm.misc.019	E92000001	England	E12000002	North West
mm.domus.WA022	W92000004	Wales	W92000004	Wales
mm.misc.017	W92000004	Wales	W92000004	Wales
mm.misc.014	S92000003	Scotland	S92000003	Scotland
mm.domus.WA021	W92000004	Wales	W92000004	Wales
mm.domus.WA026	W92000004	Wales	W92000004	Wales
mm.misc.013	E92000001	England	E12000008	South East
mm.domus.WA024	W92000004	Wales	W92000004	Wales
mm.domus.WA025	W92000004	Wales	W92000004	Wales
mm.domus.SC042	S92000003	Scotland	S92000003	Scotland
mm.domus.SC043	S92000003	Scotland	S92000003	Scotland
mm.domus.SC040	S92000003	Scotland	S92000003	Scotland
mm.domus.SC041	S92000003	Scotland	S92000003	Scotland
mm.domus.SC046	S92000003	Scotland	S92000003	Scotland
mm.domus.SC047	S92000003	Scotland	S92000003	Scotland
mm.domus.SC044	S92000003	Scotland	S92000003	Scotland
mm.domus.SC045	S92000003	Scotland	S92000003	Scotland
mm.aim.0471	S92000003	Scotland	S92000003	Scotland
mm.aim.0470	W92000004	Wales	W92000004	Wales
mm.domus.SC048	S92000003	Scotland	S92000003	Scotland
mm.domus.SC049	S92000003	Scotland	S92000003	Scotland
mm.domus.SE334	E92000001	England	E12000008	South East
mm.wiki.250	E92000001	England	E12000004	East Midlands
mm.domus.NW100	E92000001	England	E12000002	North West
mm.domus.YH159	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH158	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH157	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH156	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.SE155	E92000001	England	E12000006	East of England
mm.domus.YH154	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH153	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH152	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH151	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH150	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.WM062	E92000001	England	E12000005	West Midlands
mm.domus.WM063	E92000001	England	E12000005	West Midlands
mm.ace.1278	E92000001	England	E12000008	South East
mm.domus.WM061	E92000001	England	E12000005	West Midlands
mm.domus.WM066	E92000001	England	E12000005	West Midlands
mm.wiki.260	E92000001	England	E12000004	East Midlands
mm.domus.WM064	E92000001	England	E12000005	West Midlands
mm.domus.WM065	E92000001	England	E12000005	West Midlands
mm.aim.1274	E92000001	England	E12000007	London
mm.ace.1273	E92000001	England	E12000008	South East
mm.ace.1270	E92000001	England	E12000008	South East
mm.ace.1271	E92000001	England	E12000003	Yorkshire and The Humber
mm.ace.1276	E92000001	England	E12000003	Yorkshire and The Humber
mm.ace.1277	E92000001	England	E12000006	East of England
mm.ace.1274	E92000001	England	E12000002	North West
mm.ace.1275	E92000001	England	E12000004	East Midlands
mm.nimc.037	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.nimc.036	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.nimc.035	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.domus.WA041	W92000004	Wales	W92000004	Wales
mm.wiki.444	W92000004	Wales	W92000004	Wales
mm.wiki.447	W92000004	Wales	W92000004	Wales
mm.nimc.038	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.wiki.441	W92000004	Wales	W92000004	Wales
mm.wiki.440	W92000004	Wales	W92000004	Wales
mm.aim.1017	E92000001	England	E12000006	East of England
mm.misc.030	E92000001	England	E12000008	South East
mm.wiki.252	E92000001	England	E12000004	East Midlands
mm.domus.WA045	W92000004	Wales	W92000004	Wales
mm.wiki.049	E92000001	England	E12000009	South West
mm.wiki.048	E92000001	England	E12000009	South West
mm.misc.032	E92000001	England	E12000008	South East
mm.wiki.041	E92000001	England	E12000009	South West
mm.wiki.040	E92000001	England	E12000009	South West
mm.wiki.043	E92000001	England	E12000009	South West
mm.domus.WA047	W92000004	Wales	W92000004	Wales
mm.wiki.045	E92000001	England	E12000009	South West
mm.wiki.044	E92000001	England	E12000009	South West
mm.aim82NM.087	E92000001	England	E12000008	South East
mm.wiki.046	E92000001	England	E12000009	South West
mm.domus.WA048	W92000004	Wales	W92000004	Wales
mm.wiki.253	E92000001	England	E12000004	East Midlands
mm.misc.238	E92000001	England	E12000004	East Midlands
mm.misc.039	E92000001	England	E12000009	South West
mm.domus.NI020	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.misc.239	S92000003	Scotland	S92000003	Scotland
mm.domus.YH027	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH026	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH024	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH023	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH022	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH021	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH020	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.NI027	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.musa.235	E92000001	England	E12000008	South East
mm.domus.WM075	E92000001	England	E12000005	West Midlands
mm.aim.0877	E92000001	England	E12000008	South East
mm.domus.YH029	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.042	E92000001	England	E12000009	South West
mm.wiki.289	E92000001	England	E12000006	East of England
mm.ace.333	E92000001	England	E12000005	West Midlands
mm.musa.314	E92000001	England	E12000009	South West
mm.musa.313	E92000001	England	E12000008	South East
mm.musa.312	E92000001	England	E12000008	South East
mm.musa.311	E92000001	England	NA	NA
mm.musa.310	E92000001	England	E12000008	South East
mm.fcm.230	S92000003	Scotland	S92000003	Scotland
mm.wiki.047	E92000001	England	E12000009	South West
mm.domus.NI026	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.ace.1088	E92000001	England	E12000005	West Midlands
mm.aim82NM.037	E92000001	England	E12000008	South East
mm.aim82NM.036	E92000001	England	E12000002	North West
mm.aim82NM.035	E92000001	England	E12000003	Yorkshire and The Humber
mm.aim82NM.034	E92000001	England	E12000001	North East
mm.aim82NM.033	E92000001	England	E12000009	South West
mm.aim82NM.032	S92000003	Scotland	S92000003	Scotland
mm.aim82NM.031	E92000001	England	E12000009	South West
mm.aim82NM.030	E92000001	England	E12000005	West Midlands
mm.domus.NW018	E92000001	England	E12000002	North West
mm.domus.SE478	E92000001	England	E12000006	East of England
mm.aim82NM.039	E92000001	England	E12000008	South East
mm.aim82NM.038	E92000001	England	E12000009	South West
mm.domus.SW156	E92000001	England	E12000009	South West
mm.domus.WM077	E92000001	England	E12000005	West Midlands
mm.wiki.167	E92000001	England	E12000007	London
mm.domus.SE400	E92000001	England	E12000006	East of England
mm.aim.1089	E92000001	England	E12000005	West Midlands
mm.domus.SE606	E92000001	England	E12000008	South East
mm.aim.1267	E92000001	England	E12000009	South West
mm.musa.223	E92000001	England	E12000008	South East
mm.musa.222	E92000001	England	E12000008	South East
mm.musa.220	E92000001	England	E12000009	South West
mm.musa.227	S92000003	Scotland	S92000003	Scotland
mm.domus.WM076	E92000001	England	E12000005	West Midlands
mm.musa.225	E92000001	England	E12000008	South East
mm.musa.224	E92000001	England	E12000008	South East
mm.ace.504	E92000001	England	E12000006	East of England
mm.New.151	S92000003	Scotland	S92000003	Scotland
mm.musa.229	E92000001	England	E12000008	South East
mm.musa.228	E92000001	England	E12000003	Yorkshire and The Humber
mm.New.154	E92000001	England	E12000005	West Midlands
mm.wiki.168	E92000001	England	E12000007	London
mm.New.156	E92000001	England	E12000009	South West
mm.fcm.214	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.ace.1248	E92000001	England	E12000009	South West
mm.domus.SE162	E92000001	England	E12000008	South East
mm.domus.NE076	E92000001	England	E12000001	North East
mm.misc.212	E92000001	England	E12000008	South East
mm.domus.SE160	E92000001	England	E12000007	London
mm.domus.SE166	E92000001	England	E12000008	South East
mm.domus.NE072	E92000001	England	E12000001	North East
mm.domus.NE073	E92000001	England	E12000001	North East
mm.aim.0811	E92000001	England	E12000004	East Midlands
mm.misc.100	W92000004	Wales	W92000004	Wales
mm.musa.135	E92000001	England	E12000006	East of England
mm.musa.112	E92000001	England	E12000008	South East
mm.musa.132	E92000001	England	E12000009	South West
mm.fcm.109	E92000001	England	E12000004	East Midlands
mm.musa.130	E92000001	England	E12000003	Yorkshire and The Humber
mm.fcm.107	S92000003	Scotland	S92000003	Scotland
mm.domus.NE078	E92000001	England	E12000001	North East
mm.misc.102	E92000001	England	E12000004	East Midlands
mm.musa.138	E92000001	England	E12000009	South West
mm.misc.103	E92000001	England	E12000002	North West
mm.domus.SE604	E92000001	England	E12000008	South East
mm.domus.EM008	E92000001	England	E12000004	East Midlands
mm.domus.SE255	E92000001	England	E12000008	South East
mm.domus.SE605	E92000001	England	E12000006	East of England
mm.domus.SE254	E92000001	England	E12000008	South East
mm.musa.292	W92000004	Wales	W92000004	Wales
mm.misc.106	E92000001	England	E12000005	West Midlands
mm.New.128	E92000001	England	E12000001	North East
mm.hha.158	S92000003	Scotland	S92000003	Scotland
mm.misc.108	E92000001	England	E12000005	West Midlands
mm.musa.291	E92000001	England	E12000006	East of England
mm.domus.EM009	E92000001	England	E12000004	East Midlands
mm.misc.109	E92000001	England	E12000005	West Midlands
mm.domus.SE312	E92000001	England	E12000008	South East
mm.domus.SW119	E92000001	England	E12000009	South West
mm.musa.048	E92000001	England	E12000002	North West
mm.musa.043	E92000001	England	E12000005	West Midlands
mm.musa.042	E92000001	England	E12000008	South East
mm.musa.041	E92000001	England	E12000001	North East
mm.musa.047	E92000001	England	E12000008	South East
mm.musa.046	S92000003	Scotland	S92000003	Scotland
mm.musa.045	E92000001	England	E12000009	South West
mm.aim.0001	E92000001	England	E12000006	East of England
mm.fcm.073	E92000001	England	E12000002	North West
mm.fcm.072	E92000001	England	E12000002	North West
mm.domus.SW196	E92000001	England	E12000009	South West
mm.domus.SW197	E92000001	England	E12000009	South West
mm.domus.SW190	E92000001	England	E12000009	South West
mm.domus.SW191	E92000001	England	E12000009	South West
mm.fcm.075	E92000001	England	E12000009	South West
mm.domus.SW193	E92000001	England	E12000009	South West
mm.New.12	E92000001	England	E12000002	North West
mm.New.13	E92000001	England	E12000009	South West
mm.New.10	E92000001	England	E12000004	East Midlands
mm.fcm.078	E92000001	England	E12000004	East Midlands
mm.domus.SW198	E92000001	England	E12000009	South West
mm.domus.SW199	E92000001	England	E12000009	South West
mm.New.14	E92000001	England	E12000003	Yorkshire and The Humber
mm.New.15	E92000001	England	E12000003	Yorkshire and The Humber
mm.aim.0040	S92000003	Scotland	S92000003	Scotland
mm.domus.SC257	S92000003	Scotland	S92000003	Scotland
mm.aim.0042	E92000001	England	E12000009	South West
mm.aim.1261	E92000001	England	E12000007	London
mm.aim.0044	E92000001	England	E12000009	South West
mm.aim.0513	E92000001	England	E12000008	South East
mm.aim.0046	E92000001	England	E12000002	North West
mm.aim.1352	E92000001	England	E12000008	South East
mm.aim.0049	E92000001	England	E12000006	East of England
mm.hha.050	E92000001	England	E12000009	South West
mm.hha.051	E92000001	England	E12000009	South West
mm.hha.056	E92000001	England	E12000009	South West
mm.domus.SC255	S92000003	Scotland	S92000003	Scotland
mm.hha.054	E92000001	England	E12000009	South West
mm.hha.055	E92000001	England	E12000009	South West
mm.domus.SC184	S92000003	Scotland	S92000003	Scotland
mm.mgs.398	S92000003	Scotland	S92000003	Scotland
mm.domus.SW178	E92000001	England	E12000009	South West
mm.domus.SW179	E92000001	England	E12000009	South West
mm.MDN.032	E92000001	England	E12000005	West Midlands
mm.MDN.033	E92000001	England	E12000005	West Midlands
mm.MDN.030	E92000001	England	E12000005	West Midlands
mm.MDN.031	E92000001	England	E12000005	West Midlands
mm.MDN.036	E92000001	England	E12000009	South West
mm.domus.SW173	E92000001	England	E12000009	South West
mm.MDN.034	E92000001	England	E12000005	West Midlands
mm.MDN.035	E92000001	England	E12000005	West Midlands
mm.domus.SE286	E92000001	England	E12000007	London
mm.domus.SE287	E92000001	England	E12000008	South East
mm.domus.EM066	E92000001	England	E12000004	East Midlands
mm.domus.SE285	E92000001	England	E12000008	South East
mm.domus.SE282	E92000001	England	E12000008	South East
mm.domus.SC251	S92000003	Scotland	S92000003	Scotland
mm.misc.159	E92000001	England	E12000009	South West
mm.misc.158	E92000001	England	E12000005	West Midlands
mm.misc.157	S92000003	Scotland	S92000003	Scotland
mm.misc.156	E92000001	England	E12000002	North West
mm.misc.155	S92000003	Scotland	S92000003	Scotland
mm.misc.154	S92000003	Scotland	S92000003	Scotland
mm.misc.153	S92000003	Scotland	S92000003	Scotland
mm.domus.EM069	E92000001	England	E12000004	East Midlands
mm.misc.151	S92000003	Scotland	S92000003	Scotland
mm.misc.150	S92000003	Scotland	S92000003	Scotland
mm.domus.SE048	E92000001	England	E12000007	London
mm.hha.185	W92000004	Wales	W92000004	Wales
mm.hha.186	W92000004	Wales	W92000004	Wales
mm.hha.187	W92000004	Wales	W92000004	Wales
mm.hha.180	S92000003	Scotland	S92000003	Scotland
mm.hha.181	S92000003	Scotland	S92000003	Scotland
mm.hha.182	S92000003	Scotland	S92000003	Scotland
mm.hha.183	S92000003	Scotland	S92000003	Scotland
mm.domus.SE040	E92000001	England	E12000007	London
mm.domus.SE041	E92000001	England	E12000007	London
mm.domus.SE042	E92000001	England	E12000007	London
mm.domus.SE043	E92000001	England	E12000007	London
mm.hha.188	W92000004	Wales	W92000004	Wales
mm.domus.SE045	E92000001	England	E12000008	South East
mm.aim.1117	E92000001	England	E12000006	East of England
mm.domus.SE047	E92000001	England	E12000007	London
mm.mgs.400	S92000003	Scotland	S92000003	Scotland
mm.mgs.406	S92000003	Scotland	S92000003	Scotland
mm.domus.EM088	E92000001	England	E12000004	East Midlands
mm.mgs.404	S92000003	Scotland	S92000003	Scotland
mm.domus.EM086	E92000001	England	E12000004	East Midlands
mm.domus.EM087	E92000001	England	E12000004	East Midlands
mm.mgs.409	S92000003	Scotland	S92000003	Scotland
mm.domus.EM085	E92000001	England	E12000004	East Midlands
mm.aim.0606	E92000001	England	E12000005	West Midlands
mm.domus.SC182	S92000003	Scotland	S92000003	Scotland
mm.aim.0604	E92000001	England	E12000004	East Midlands
mm.domus.EM081	E92000001	England	E12000004	East Midlands
mm.misc.249	E92000001	England	E12000003	Yorkshire and The Humber
mm.misc.248	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.306	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.307	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.304	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.305	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.302	E92000001	England	E12000001	North East
mm.wiki.303	E92000001	England	E12000001	North East
mm.wiki.300	E92000001	England	E12000004	East Midlands
mm.wiki.301	E92000001	England	E12000001	North East
mm.wiki.308	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.309	E92000001	England	E12000008	South East
mm.domus.WA039	W92000004	Wales	W92000004	Wales
mm.aim.0287	S92000003	Scotland	S92000003	Scotland
mm.aim.0284	S92000003	Scotland	S92000003	Scotland
mm.aim.0282	S92000003	Scotland	S92000003	Scotland
mm.aim.0283	S92000003	Scotland	S92000003	Scotland
mm.aim.0280	E92000001	England	E12000005	West Midlands
mm.domus.WA031	W92000004	Wales	W92000004	Wales
mm.domus.WA030	W92000004	Wales	W92000004	Wales
mm.domus.WA033	W92000004	Wales	W92000004	Wales
mm.domus.WA035	W92000004	Wales	W92000004	Wales
mm.domus.WA034	W92000004	Wales	W92000004	Wales
mm.aim.0288	S92000003	Scotland	S92000003	Scotland
mm.domus.SC051	S92000003	Scotland	S92000003	Scotland
mm.domus.SC050	S92000003	Scotland	S92000003	Scotland
mm.domus.SC053	S92000003	Scotland	S92000003	Scotland
mm.domus.SC052	S92000003	Scotland	S92000003	Scotland
mm.domus.SC055	S92000003	Scotland	S92000003	Scotland
mm.domus.SC054	S92000003	Scotland	S92000003	Scotland
mm.domus.SC057	S92000003	Scotland	S92000003	Scotland
mm.domus.SC056	S92000003	Scotland	S92000003	Scotland
mm.aim.0466	E92000001	England	E12000003	Yorkshire and The Humber
mm.aim.0467	E92000001	England	E12000007	London
mm.misc.201	E92000001	England	E12000009	South West
mm.misc.200	E92000001	England	E12000002	North West
mm.misc.207	E92000001	England	E12000009	South West
mm.misc.206	E92000001	England	E12000009	South West
mm.misc.205	E92000001	England	E12000005	West Midlands
mm.aim.0461	E92000001	England	E12000006	East of England
mm.aim.0269	E92000001	England	E12000004	East Midlands
mm.aim.0262	E92000001	England	E12000008	South East
mm.misc.107	E92000001	England	E12000005	West Midlands
mm.misc.228	S92000003	Scotland	S92000003	Scotland
mm.aim.0265	E92000001	England	E12000006	East of England
mm.wiki.278	E92000001	England	E12000002	North West
mm.wiki.279	E92000001	England	E12000002	North West
mm.ace.1199	E92000001	England	E12000009	South West
mm.ace.1198	E92000001	England	E12000008	South East
mm.ace.1197	E92000001	England	E12000001	North East
mm.wiki.273	E92000001	England	E12000002	North West
mm.domus.YH120	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.271	E92000001	England	E12000004	East Midlands
mm.ace.1193	E92000001	England	E12000007	London
mm.ace.1192	E92000001	England	E12000007	London
mm.ace.1191	E92000001	England	E12000007	London
mm.wiki.275	E92000001	England	E12000002	North West
mm.domus.WM071	E92000001	England	E12000005	West Midlands
mm.domus.WM070	E92000001	England	E12000005	West Midlands
mm.domus.WM073	E92000001	England	E12000005	West Midlands
mm.domus.WM072	E92000001	England	E12000005	West Midlands
mm.aim.1245	E92000001	England	E12000006	East of England
mm.domus.WM074	E92000001	England	E12000005	West Midlands
mm.aim.1247	E92000001	England	E12000002	North West
mm.ace.1208	E92000001	England	E12000005	West Midlands
mm.domus.WM079	E92000001	England	E12000005	West Midlands
mm.domus.WM078	E92000001	England	E12000005	West Midlands
mm.ace.1205	E92000001	England	E12000008	South East
mm.ace.1204	E92000001	England	E12000006	East of England
mm.ace.1202	E92000001	England	E12000002	North West
mm.ace.1200	E92000001	England	E12000004	East Midlands
mm.wiki.452	W92000004	Wales	W92000004	Wales
mm.wiki.451	W92000004	Wales	W92000004	Wales
mm.wiki.456	S92000003	Scotland	S92000003	Scotland
mm.wiki.457	S92000003	Scotland	S92000003	Scotland
mm.nimc.026	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.wiki.455	W92000004	Wales	W92000004	Wales
mm.aim.1020	E92000001	England	E12000007	London
mm.wiki.458	S92000003	Scotland	S92000003	Scotland
mm.wiki.459	S92000003	Scotland	S92000003	Scotland
mm.aim.1025	E92000001	England	E12000008	South East
mm.aim.1026	E92000001	England	E12000005	West Midlands
mm.mgs.295	S92000003	Scotland	S92000003	Scotland
mm.wiki.058	E92000001	England	E12000002	North West
mm.wiki.059	E92000001	England	E12000002	North West
mm.wiki.056	E92000001	England	E12000002	North West
mm.wiki.057	E92000001	England	E12000002	North West
mm.wiki.054	E92000001	England	E12000002	North West
mm.wiki.055	E92000001	England	E12000002	North West
mm.wiki.053	E92000001	England	E12000002	North West
mm.wiki.051	E92000001	England	E12000009	South West
mm.wiki.337	E92000001	England	E12000009	South West
mm.hud.001	W92000004	Wales	W92000004	Wales
mm.misc.225	S92000003	Scotland	S92000003	Scotland
mm.wiki.336	E92000001	England	E12000009	South West
mm.wiki.335	E92000001	England	E12000009	South West
mm.ace.1190	E92000001	England	E12000007	London
mm.wiki.334	E92000001	England	E12000009	South West
mm.domus.SE403	E92000001	England	E12000008	South East
mm.domus.WM005	E92000001	England	E12000005	West Midlands
mm.domus.SE277	E92000001	England	E12000008	South East
mm.wiki.333	E92000001	England	E12000009	South West
mm.wiki.332	E92000001	England	E12000009	South West
mm.wiki.331	E92000001	England	E12000009	South West
mm.aim.1312	E92000001	England	E12000008	South East
mm.wiki.446	W92000004	Wales	W92000004	Wales
mm.musa.253	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.musa.319	W92000004	Wales	W92000004	Wales
mm.domus.NI036	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.domus.WM060	E92000001	England	E12000005	West Midlands
mm.domus.YH052	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH053	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH050	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH051	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH056	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH057	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH054	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH055	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH058	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH059	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.SE410	E92000001	England	E12000006	East of England
mm.domus.SE331	E92000001	England	E12000006	East of England
mm.musa.308	E92000001	England	E12000008	South East
mm.musa.304	E92000001	England	E12000005	West Midlands
mm.musa.305	E92000001	England	E12000007	London
mm.musa.306	E92000001	England	E12000009	South West
mm.musa.307	E92000001	England	E12000007	London
mm.musa.300	E92000001	England	E12000008	South East
mm.musa.301	E92000001	England	E12000006	East of England
mm.musa.303	E92000001	England	E12000008	South East
mm.misc.226	S92000003	Scotland	S92000003	Scotland
mm.domus.SE115	E92000001	England	E12000006	East of England
mm.domus.SE448	E92000001	England	E12000008	South East
mm.domus.SE449	E92000001	England	E12000006	East of England
mm.domus.NW009	E92000001	England	E12000002	North West
mm.domus.NW008	E92000001	England	E12000002	North West
mm.domus.NW007	E92000001	England	E12000002	North West
mm.domus.NW006	E92000001	England	E12000002	North West
mm.domus.SE446	E92000001	England	E12000006	East of England
mm.domus.SE447	E92000001	England	E12000007	London
mm.domus.SE440	E92000001	England	E12000006	East of England
mm.domus.SE441	E92000001	England	E12000008	South East
mm.domus.SE442	E92000001	England	E12000006	East of England
mm.aim82NM.042	W92000004	Wales	W92000004	Wales
mm.aim82NM.043	W92000004	Wales	W92000004	Wales
mm.aim82NM.041	E92000001	England	E12000009	South West
mm.aim82NM.046	E92000001	England	E12000006	East of England
mm.aim82NM.047	S92000003	Scotland	S92000003	Scotland
mm.aim82NM.044	S92000003	Scotland	S92000003	Scotland
mm.aim82NM.045	E92000001	England	E12000008	South East
mm.aim82NM.048	E92000001	England	E12000008	South East
mm.aim82NM.049	E92000001	England	E12000004	East Midlands
mm.misc.221	S92000003	Scotland	S92000003	Scotland
