project_id	OA_GSS	country_name	region_gss	region_name	lad16_gss	lad16_name	OA_GSS	RUC_CODE
mm.wiki.302	E00139653	England	E12000001	North East	E06000057	Northumberland	E00139653	C1
mm.domus.SC073	S00108488	Scotland	S92000003	Scotland	S12000014	Falkirk	S00108488	NA
mm.domus.WA012	W00001021	Wales	W92000004	Wales	W06000004	Denbighshire	W00001021	D1
mm.musa.053	E00095615	England	E12000009	South West	E06000052	Cornwall	E00095615	C1
mm.domus.SW013	E00095609	England	E12000009	South West	E06000052	Cornwall	E00095609	C1
mm.hha.185	W00001202	Wales	W92000004	Wales	W06000004	Denbighshire	W00001202	F1
mm.aim.0105	E00160289	England	E12000008	South East	E07000224	Arun	E00160289	C1
mm.domus.YH037	E00053571	England	E12000003	Yorkshire and The Humber	E08000032	Bradford	E00053571	A1
mm.wiki.020	E00093734	England	E12000002	North West	E06000049	Cheshire East	E00093734	C1
mm.hha.118	E00141294	England	E12000003	Yorkshire and The Humber	E07000166	Richmondshire	E00141294	E2
mm.domus.NW109	E00171673	England	E12000002	North West	E08000001	Bolton	E00171673	A1
mm.domus.NW016	E00024651	England	E12000002	North West	E08000001	Bolton	E00024651	A1
mm.fcm.026	S00108947	Scotland	S92000003	Scotland	S12000014	Falkirk	S00108947	NA
mm.domus.SE210	E00085496	England	E12000008	South East	E06000043	Brighton and Hove	E00085496	C1
mm.domus.SC289	S00095752	Scotland	S92000003	Scotland	S12000026	Scottish Borders	S00095752	NA
mm.domus.WM004	E00164380	England	E12000005	West Midlands	E07000236	Redditch	E00164380	F1
mm.wiki.151	E00019801	England	E12000007	London	E09000028	Southwark	E00019801	A1
mm.mald.019	W00002778	Wales	W92000004	Wales	W06000008	Ceredigion	W00002778	E2
mm.domus.WM118	E00151174	England	E12000005	West Midlands	E07000196	South Staffordshire	E00151174	F1
mm.wiki.395	E00166384	England	E12000009	South West	E06000054	Wiltshire	E00166384	E1
mm.domus.EM085	E00132067	England	E12000004	East Midlands	E07000136	Boston	E00132067	C1
mm.wiki.152	E00012759	England	E12000007	London	E09000018	Hounslow	E00012759	A1
mm.ace.1200	E00131011	England	E12000004	East Midlands	E07000132	Hinckley and Bosworth	E00131011	F1
mm.misc.114	E00090856	England	E12000006	East of England	E07000009	East Cambridgeshire	E00090856	D1
mm.aim.1076	E00137805	England	E12000004	East Midlands	E07000153	Kettering	E00137805	E1
mm.domus.SE209	E00155015	England	E12000008	South East	E07000208	Epsom and Ewell	E00155015	A1
mm.aim.0107	E00133573	England	E12000004	East Midlands	E07000141	South Kesteven	E00133573	C1
mm.fcm.027	E00103199	England	E12000009	South West	E07000048	Christchurch	E00103199	F1
mm.ace.1282	E00077282	England	E12000009	South West	E06000028	Bournemouth	E00077282	C1
mm.aim.0109	E00102501	England	E12000009	South West	E07000045	Teignbridge	E00102501	D1
mm.domus.NE011	E00105832	England	E12000001	North East	E06000047	County Durham	E00105832	D1
mm.ace.1139	E00045075	England	E12000001	North East	E08000024	Sunderland	E00045075	A1
mm.mgs.354	S00094937	Scotland	S92000003	Scotland	S12000026	Scottish Borders	S00094937	NA
mm.hha.063	E00162734	England	E12000009	South West	E06000054	Wiltshire	E00162734	E1
mm.aim.0110	E00110265	England	E12000006	East of England	E07000071	Colchester	E00110265	C1
mm.MDN.012	NA	NA	NA	NA	NA	NA	NA	NA
mm.domus.YH036	E00054602	England	E12000003	Yorkshire and The Humber	E08000032	Bradford	E00054602	A1
mm.domus.SW014	E00163467	England	E12000009	South West	E06000054	Wiltshire	E00163467	D1
mm.aim.0112	E00176111	England	E12000003	Yorkshire and The Humber	E08000032	Bradford	E00176111	A1
mm.ace.1235	E00087315	England	E12000008	South East	E06000046	Isle of Wight	E00087315	D1
mm.misc.172	E00102446	England	E12000009	South West	E07000045	Teignbridge	E00102446	C1
mm.wiki.457	S00091440	Scotland	S92000003	Scotland	S12000034	Aberdeenshire	S00091440	NA
mm.domus.SE200	E00108517	England	E12000006	East of England	E07000067	Braintree	E00108517	C1
mm.domus.NW019	E00030004	England	E12000002	North West	E08000007	Stockport	E00030004	A1
mm.wiki.378	E00058985	England	E12000003	Yorkshire and The Humber	E08000035	Leeds	E00058985	E1
mm.domus.WM086	E00150708	England	E12000005	West Midlands	E07000195	Newcastle-under-Lyme	E00150708	C1
mm.domus.SC026	S00091854	Scotland	S92000003	Scotland	S12000034	Aberdeenshire	S00091854	NA
mm.domus.NW001	E00097839	England	E12000002	North West	E07000031	South Lakeland	E00097839	F2
mm.musa.055	E00123908	England	E12000008	South East	E07000110	Maidstone	E00123908	F1
mm.domus.SW152	E00101739	England	E12000009	South West	E07000043	North Devon	E00101739	D1
mm.aim.0117	E00116922	England	E12000008	South East	E07000091	New Forest	E00116922	F1
mm.domus.SC023	S00093673	Scotland	S92000003	Scotland	S12000041	Angus	S00093673	NA
mm.domus.WA018	W00002634	Wales	W92000004	Wales	W06000023	Powys	W00002634	D1
mm.wiki.108	E00107106	England	E12000008	South East	E07000064	Rother	E00107106	F1
mm.wiki.219	E00124995	England	E12000008	South East	E07000113	Swale	E00124995	F1
mm.domus.SE023	E00003109	England	E12000007	London	E09000005	Brent	E00003109	A1
mm.domus.SE199	E00108917	England	E12000006	East of England	E07000068	Brentwood	E00108917	C1
mm.musa.058	E00124600	England	E12000008	South East	E07000112	Shepway	E00124600	F1
mm.fcm.030	S00128969	Scotland	S92000003	Scotland	S12000027	Shetland Islands	S00128969	NA
mm.domus.SE563	E00136688	England	E12000006	East of England	E07000149	South Norfolk	E00136688	F1
mm.domus.WM095	E00146851	England	E12000005	West Midlands	E06000051	Shropshire	E00146851	C1
mm.mgs.389	S00114387	Scotland	S92000003	Scotland	S12000046	Glasgow City	S00114387	NA
mm.wiki.098	E00065303	England	E12000003	Yorkshire and The Humber	E06000011	East Riding of Yorkshire	E00065303	C1
mm.domus.SW151	E00103959	England	E12000009	South West	E07000052	West Dorset	E00103959	C1
mm.wiki.211	E00087332	England	E12000008	South East	E06000046	Isle of Wight	E00087332	D1
mm.mgs.391	S00118004	Scotland	S92000003	Scotland	S12000017	Highland	S00118004	NA
mm.domus.SE201	E00111657	England	E12000006	East of England	E07000076	Tendring	E00111657	D1
mm.domus.SE581	E00085566	England	E12000008	South East	E06000043	Brighton and Hove	E00085566	C1
mm.domus.SE211	E00085698	England	E12000008	South East	E06000043	Brighton and Hove	E00085698	C1
mm.ace.1213	E00172899	England	E12000008	South East	E06000043	Brighton and Hove	E00172899	C1
mm.domus.WM002	E00151907	England	E12000005	West Midlands	E07000198	Staffordshire Moorlands	E00151907	C1
mm.domus.SW007	E00073417	England	E12000009	South West	E06000023	Bristol, City of	E00073417	C1
mm.domus.SW143	E00073433	England	E12000009	South West	E06000023	Bristol, City of	E00073433	C1
mm.wiki.077	E00102186	England	E12000009	South West	E07000044	South Hams	E00102186	F1
mm.aim82NM.022	E00012559	England	E12000007	London	E09000017	Hillingdon	E00012559	A1
mm.domus.NW188	E00129065	England	E12000002	North West	E07000126	South Ribble	E00129065	C1
mm.domus.SE008	E00023841	England	E12000007	London	E09000033	Westminster	E00023841	A1
mm.domus.SC042	S00111156	Scotland	S92000003	Scotland	S12000015	Fife	S00111156	NA
mm.domus.EM024	E00144391	England	E12000004	East Midlands	E07000175	Newark and Sherwood	E00144391	E1
mm.fcm.032	E00127999	England	E12000002	North West	E07000122	Pendle	E00127999	C1
mm.aim.0135	E00035475	England	E12000002	North West	E08000014	Sefton	E00035475	C1
mm.misc.161	E00136052	England	E12000006	East of England	E07000147	North Norfolk	E00136052	C1
mm.domus.WM120	E00159085	England	E12000005	West Midlands	E07000221	Stratford-on-Avon	E00159085	E1
mm.domus.SE073	E00174659	England	E12000007	London	E09000007	Camden	E00174659	A1
mm.ace.1129	E00023936	England	E12000007	London	E09000033	Westminster	E00023936	A1
mm.ace.1098	E00119906	England	E12000006	East of England	E07000099	North Hertfordshire	E00119906	C1
mm.aim.0140	E00015477	England	E12000007	London	E09000022	Lambeth	E00015477	A1
mm.aim.0141	E00153730	England	E12000006	East of England	E07000205	Suffolk Coastal	E00153730	F2
mm.wiki.078	E00076725	England	E12000009	South West	E06000027	Torbay	E00076725	C1
mm.domus.SW006	E00076739	England	E12000009	South West	E06000027	Torbay	E00076739	C1
mm.wiki.434	W00003368	Wales	W92000004	Wales	W06000010	Carmarthenshire	W00003368	C1
mm.aim82M.062	E00117880	England	E12000008	South East	E07000093	Test Valley	E00117880	F1
mm.wiki.402	E00164999	England	E12000005	West Midlands	E07000238	Wychavon	E00164999	D1
mm.hha.119	E00141591	England	E12000003	Yorkshire and The Humber	E07000167	Ryedale	E00141591	F1
mm.ace.1085	E00168514	England	E12000005	West Midlands	E06000019	Herefordshire, County of	E00168514	E1
mm.domus.SC043	S00121915	Scotland	S92000003	Scotland	S12000021	North Ayrshire	S00121915	NA
mm.misc.150	S00121758	Scotland	S92000003	Scotland	S12000020	Moray	S00121758	NA
mm.domus.YH153	E00038425	England	E12000003	Yorkshire and The Humber	E08000017	Doncaster	E00038425	E1
mm.domus.WM119	E00164011	England	E12000005	West Midlands	E07000234	Bromsgrove	E00164011	C1
mm.wiki.417	N00000787	Northern Ireland	N92000002	Northern Ireland	N09000002	Armagh City Banbridge and Craigavon	N00000787	NA
mm.domus.YH101	E00054717	England	E12000003	Yorkshire and The Humber	E08000032	Bradford	E00054717	C1
mm.domus.SE205	E00154793	England	E12000008	South East	E07000207	Elmbridge	E00154793	A1
mm.wiki.238	E00064317	England	E12000002	North West	E06000009	Blackpool	E00064317	C1
mm.wiki.476	S00119194	Scotland	S92000003	Scotland	S12000017	Highland	S00119194	NA
mm.domus.WM130	E00146887	England	E12000005	West Midlands	E06000051	Shropshire	E00146887	C1
mm.ace.1110	E00097637	England	E12000002	North West	E07000030	Eden	E00097637	F2
mm.hha.018	E00145217	England	E12000008	South East	E07000177	Cherwell	E00145217	E1
mm.domus.SC048	S00097491	Scotland	S92000003	Scotland	S12000006	Dumfries and Galloway	S00097491	NA
mm.domus.SC234	S00099303	Scotland	S92000003	Scotland	S12000042	Dundee City	S00099303	NA
mm.domus.SC008	S00130837	Scotland	S92000003	Scotland	S12000029	South Lanarkshire	S00130837	NA
mm.hha.143	E00128514	England	E12000002	North West	E07000124	Ribble Valley	E00128514	F1
mm.mgs.308	S00134429	Scotland	S92000003	Scotland	S12000040	West Lothian	S00134429	NA
mm.ace.042	E00010503	England	E12000007	London	E09000014	Haringey	E00010503	A1
mm.domus.SE601	E00020304	England	E12000007	London	E09000028	Southwark	E00020304	A1
mm.wiki.243	E00130959	England	E12000004	East Midlands	E07000131	Harborough	E00130959	E1
mm.domus.SW229	E00148526	England	E12000009	South West	E07000189	South Somerset	E00148526	D1
mm.aim.0147	W00007566	Wales	W92000004	Wales	W06000019	Blaenau Gwent	W00007566	C1
mm.domus.SC051	S00110407	Scotland	S92000003	Scotland	S12000015	Fife	S00110407	NA
mm.wiki.484	S00121709	Scotland	S92000003	Scotland	S12000020	Moray	S00121709	NA
mm.wiki.153	E00023938	England	E12000007	London	E09000033	Westminster	E00023938	A1
mm.domus.SE464	E00089077	England	E12000008	South East	E07000004	Aylesbury Vale	E00089077	C1
mm.domus.SE202	E00089343	England	E12000008	South East	E07000004	Aylesbury Vale	E00089343	F1
mm.domus.SW234	E00102922	England	E12000009	South West	E07000047	West Devon	E00102922	E1
mm.mald.020	W00001404	Wales	W92000004	Wales	W06000005	Flintshire	W00001404	C1
mm.domus.SE204	E00089004	England	E12000008	South East	E07000004	Aylesbury Vale	E00089004	C1
mm.domus.SE440	E00154189	England	E12000006	East of England	E07000206	Waveney	E00154189	D1
mm.wiki.500	E00119185	England	E12000006	East of England	E07000242	East Hertfordshire	E00119185	D1
mm.wiki.376	E00161694	England	E12000008	South East	E07000228	Mid Sussex	E00161694	C1
mm.domus.SE027	E00004409	England	E12000007	London	E09000007	Camden	E00004409	A1
mm.domus.SE224	E00078840	England	E12000006	East of England	E06000031	Peterborough	E00078840	E1
mm.domus.SE249	E00111138	England	E12000006	East of England	E07000074	Maldon	E00111138	D1
mm.mgs.285	S00129889	Scotland	S92000003	Scotland	S12000028	South Ayrshire	S00129889	NA
mm.mgs.310	S00100777	Scotland	S92000003	Scotland	S12000008	East Ayrshire	S00100777	NA
mm.domus.SC052	S00109642	Scotland	S92000003	Scotland	S12000015	Fife	S00109642	NA
mm.domus.SC074	S00114866	Scotland	S92000003	Scotland	S12000046	Glasgow City	S00114866	NA
mm.aim.0155	E00115741	England	E12000008	South East	E07000087	Fareham	E00115741	C1
mm.domus.SE296	E00115160	England	E12000008	South East	E07000086	Eastleigh	E00115160	C1
mm.fcm.242	E00136691	England	E12000006	East of England	E07000149	South Norfolk	E00136691	F1
mm.hha.120	E00065510	England	E12000003	Yorkshire and The Humber	E06000011	East Riding of Yorkshire	E00065510	E1
mm.domus.SW019	E00102737	England	E12000009	South West	E07000046	Torridge	E00102737	C1
mm.domus.YH046	E00065739	England	E12000003	Yorkshire and The Humber	E06000011	East Riding of Yorkshire	E00065739	F1
mm.domus.SE228	E00090871	England	E12000006	East of England	E07000009	East Cambridgeshire	E00090871	D1
mm.domus.NW020	E00025436	England	E12000002	North West	E08000002	Bury	E00025436	A1
mm.wiki.187	E00025436	England	E12000002	North West	E08000002	Bury	E00025436	A1
mm.domus.SE525	E00146255	England	E12000008	South East	E07000180	Vale of White Horse	E00146255	E1
mm.domus.SE227	E00119664	England	E12000006	East of England	E07000098	Hertsmere	E00119664	A1
mm.ace.1186	E00070891	England	E12000005	West Midlands	E06000019	Herefordshire, County of	E00070891	D1
mm.domus.SC049	S00094229	Scotland	S92000003	Scotland	S12000035	Argyll and Bute	S00094229	NA
mm.wiki.192	E00114843	England	E12000008	South East	E07000085	East Hampshire	E00114843	F1
mm.domus.EM106	E00099754	England	E12000004	East Midlands	E07000037	High Peak	E00099754	C1
mm.wiki.503	E00076995	England	E12000009	South West	E06000027	Torbay	E00076995	C1
mm.ace.1226	E00141449	England	E12000003	Yorkshire and The Humber	E07000167	Ryedale	E00141449	F1
mm.hha.034	E00100926	England	E12000009	South West	E07000040	East Devon	E00100926	F1
mm.aim.0159	W00001060	Wales	W92000004	Wales	W06000004	Denbighshire	W00001060	F1
mm.hha.029	E00096212	England	E12000009	South West	E06000052	Cornwall	E00096212	F1
mm.wiki.441	W00000377	Wales	W92000004	Wales	W06000002	Gwynedd	W00000377	E2
mm.wiki.283	E00135140	England	E12000006	East of England	E07000145	Great Yarmouth	E00135140	E1
mm.aim.0160	E00133943	England	E12000004	East Midlands	E07000142	West Lindsey	E00133943	D1
mm.mgs.006	S00117676	Scotland	S92000003	Scotland	S12000017	Highland	S00117676	NA
mm.aim.0161	S00119032	Scotland	S92000003	Scotland	S12000017	Highland	S00119032	NA
mm.musa.067	E00087334	England	E12000008	South East	E06000046	Isle of Wight	E00087334	F1
mm.domus.YH113	E00055407	England	E12000003	Yorkshire and The Humber	E08000033	Calderdale	E00055407	A1
mm.domus.WA002	W00008049	Wales	W92000004	Wales	W06000021	Monmouthshire	W00008049	C1
mm.domus.EM094	E00100423	England	E12000004	East Midlands	E07000039	South Derbyshire	E00100423	E1
mm.domus.SC083	S00108724	Scotland	S92000003	Scotland	S12000014	Falkirk	S00108724	NA
mm.domus.SW185	E00172825	England	E12000009	South West	E06000052	Cornwall	E00172825	D1
mm.wiki.396	E00162717	England	E12000009	South West	E06000054	Wiltshire	E00162717	C1
mm.musa.069	E00143451	England	E12000004	East Midlands	E07000173	Gedling	E00143451	D1
mm.domus.WM121	E00147205	England	E12000005	West Midlands	E06000051	Shropshire	E00147205	C1
mm.domus.SE225	E00090521	England	E12000006	East of England	E07000008	Cambridge	E00090521	C1
mm.aim.0165	E00004559	England	E12000007	London	E09000007	Camden	E00004559	A1
mm.domus.SC062	S00094735	Scotland	S92000003	Scotland	S12000035	Argyll and Bute	S00094735	NA
mm.ace.1117	E00138875	England	E12000004	East Midlands	E07000155	South Northamptonshire	E00138875	E1
mm.mgs.374	S00134536	Scotland	S92000003	Scotland	S12000040	West Lothian	S00134536	NA
mm.misc.151	S00119159	Scotland	S92000003	Scotland	S12000017	Highland	S00119159	NA
mm.domus.YH043	E00037597	England	E12000003	Yorkshire and The Humber	E08000016	Barnsley	E00037597	F1
mm.mald.024	W00000262	Wales	W92000004	Wales	W06000002	Gwynedd	W00000262	D2
mm.domus.EM095	E00137467	England	E12000004	East Midlands	E07000151	Daventry	E00137467	F1
mm.domus.SE251	E00122478	England	E12000008	South East	E07000106	Canterbury	E00122478	C1
mm.domus.SE121	E00122462	England	E12000008	South East	E07000106	Canterbury	E00122462	C1
mm.wiki.122	E00109163	England	E12000006	East of England	E07000069	Castle Point	E00109163	C1
mm.hha.132	E00093861	England	E12000002	North West	E06000049	Cheshire East	E00093861	F1
mm.aim.0167	E00141830	England	E12000003	Yorkshire and The Humber	E07000168	Scarborough	E00141830	D1
mm.domus.NE013	E00060841	England	E12000001	North East	E06000002	Middlesbrough	E00060841	C1
mm.domus.YH047	E00141966	England	E12000003	Yorkshire and The Humber	E07000168	Scarborough	E00141966	C2
mm.domus.YH104	E00140515	England	E12000003	Yorkshire and The Humber	E07000164	Hambleton	E00140515	D1
mm.domus.WA026	W00010117	Wales	W92000004	Wales	W06000015	Cardiff	W00010117	C1
mm.mald.026	W00010121	Wales	W92000004	Wales	W06000015	Cardiff	W00010121	C1
mm.mald.028	W00002975	Wales	W92000004	Wales	W06000009	Pembrokeshire	W00002975	E1
mm.domus.SE229	E00087344	England	E12000008	South East	E06000046	Isle of Wight	E00087344	F1
mm.musa.072	N00002840	Northern Ireland	N92000002	Northern Ireland	N09000009	Mid Ulster	N00002840	NA
mm.musa.073	E00097071	England	E12000002	North West	E07000028	Carlisle	E00097071	C1
mm.musa.074	E00097071	England	E12000002	North West	E07000028	Carlisle	E00097071	C1
mm.domus.SE520	E00014228	England	E12000007	London	E09000020	Kensington and Chelsea	E00014228	A1
mm.mald.030	W00003447	Wales	W92000004	Wales	W06000010	Carmarthenshire	W00003447	C2
mm.domus.WA022	W00003358	Wales	W92000004	Wales	W06000010	Carmarthenshire	W00003358	E2
mm.wiki.239	E00127368	England	E12000002	North West	E07000121	Lancaster	E00127368	D1
mm.aim.0173	E00137954	England	E12000004	East Midlands	E07000153	Kettering	E00137954	F1
mm.nimc.043	N00001704	Northern Ireland	N92000002	Northern Ireland	N09000008	Mid and East Antrim	N00001704	NA
mm.musa.075	E00020643	England	E12000007	London	E09000029	Sutton	E00020643	A1
mm.ace.1134	E00004559	England	E12000007	London	E09000007	Camden	E00004559	A1
mm.domus.YH035	E00053837	England	E12000003	Yorkshire and The Humber	E08000032	Bradford	E00053837	A1
mm.hha.084	E00172337	England	E12000005	West Midlands	E07000198	Staffordshire Moorlands	E00172337	F1
mm.aim.0174	E00051180	England	E12000005	West Midlands	E08000029	Solihull	E00051180	A1
mm.musa.076	E00148581	England	E12000009	South West	E07000189	South Somerset	E00148581	D1
mm.domus.SE437	NA	NA	NA	NA	NA	NA	NA	NA
mm.ace.1106	E00131578	England	E12000004	East Midlands	E07000134	North West Leicestershire	E00131578	D1
