project_id	LSOA_GSS	combined_idx_dec	income	employment	education	health	crime	housing	services	country
mm.domus.SE111	E01026699	1	1	1	1	1	2	2	6	england
mm.domus.SW217	E01029211	7	8	8	8	8	10	3	1	england
mm.domus.NW181	E01024992	9	9	8	9	6	9	10	9	england
mm.aim.0570	E01024991	6	7	6	8	5	5	3	9	england
mm.domus.NW132	E01024991	6	7	6	8	5	5	3	9	england
mm.domus.SC153	S01012458	10	10	10	10	10	7	9	5	scotland
mm.wiki.133	E01021890	5	4	4	3	7	5	2	9	england
mm.musa.212	E01026112	1	1	1	1	1	3	2	6	england
mm.domus.SE510	E01000945	3	4	5	6	2	4	1	2	england
mm.misc.065	E01018759	4	6	5	5	5	10	2	1	england
mm.ace.1215	E01032734	5	5	5	6	9	3	2	2	england
mm.domus.SE333	E01033090	2	3	3	5	3	1	1	3	england
mm.aim.1352	E01024627	2	2	2	2	4	3	8	1	england
mm.domus.SE012	E01021889	3	3	3	2	4	2	4	4	england
mm.domus.SC159	S01010507	8	7	8	6	5	9	4	7	scotland
mm.domus.YH125	E01027785	5	5	3	4	6	7	2	9	england
mm.domus.WM079	E01032209	7	9	7	8	8	6	2	3	england
mm.domus.NW008	E01033653	3	5	10	7	4	1	1	3	england
mm.domus.NW071	E01005147	1	1	2	2	1	1	4	3	england
mm.aim.0578	E01033658	4	10	9	6	3	3	1	2	england
mm.ace.1169	E01005212	3	4	5	6	1	3	4	3	england
mm.domus.NW061	E01005160	3	4	3	6	2	1	2	6	england
mm.aim.0579	E01006186	4	3	3	5	3	7	3	6	england
mm.hha.155	S01012262	5	6	5	7	7	7	6	1	scotland
mm.musa.215	E01033057	7	5	6	4	8	7	9	6	england
mm.aim.1197	E01031347	3	2	3	2	3	4	4	6	england
mm.musa.216	E01022657	6	7	7	6	4	6	3	4	england
mm.domus.EM058	E01027110	1	2	1	4	1	1	4	8	england
mm.domus.EM042	E01028274	2	3	2	3	2	1	2	3	england
mm.aim.0581	E01024846	7	5	6	5	7	6	8	9	england
mm.fcm.158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mm.domus.NW155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mm.wiki.312	E01028659	9	10	9	9	10	7	7	2	england
mm.musa.217	E01014010	3	3	4	3	3	2	1	4	england
mm.hha.047	E01020494	6	8	9	6	9	10	1	2	england
mm.domus.SW183	E01018990	3	4	4	5	5	8	1	3	england
mm.domus.SE472	E01003895	8	8	9	10	10	4	2	7	england
mm.domus.SE335	E01018087	3	3	3	3	3	4	4	6	england
mm.mald.082	W01000933	8	7	8	9	8	7	10	3	wales
mm.wiki.227	E01024678	1	1	1	1	1	1	1	4	england
mm.aim.0583	E01022999	5	8	10	7	10	4	1	1	england
mm.domus.NW050	E01025099	4	5	5	9	4	2	1	5	england
mm.hha.122	E01027643	8	7	8	9	9	10	4	2	england
mm.domus.SW239	E01019891	6	8	8	8	9	10	1	1	england
mm.wiki.320	E01028878	6	6	5	5	7	4	8	8	england
mm.domus.SW060	E01031858	9	10	10	7	10	10	3	5	england
mm.domus.SE338	E01002052	3	4	3	2	7	4	4	1	england
mm.domus.SE425	E01031364	4	4	3	5	4	4	2	8	england
mm.aim.0588	E01017894	10	10	10	10	10	7	9	8	england
mm.wiki.102	E01012806	1	1	1	1	2	1	1	6	england
mm.fcm.160	E01026647	5	5	5	4	5	10	4	5	england
mm.wiki.348	E01030191	9	8	7	8	8	7	10	10	england
mm.aim.0589	E01031149	8	9	9	10	9	9	5	1	england
mm.domus.WM031	E01031187	6	6	7	9	7	7	3	2	england
mm.aim.1354	E01018764	6	8	9	8	7	10	2	1	england
mm.domus.SC148	S01012352	7	6	7	7	6	6	8	9	scotland
mm.domus.NW080	E01019115	2	3	2	2	2	1	5	8	england
mm.aim.0593	E01029819	8	8	6	6	7	9	7	9	england
mm.mgs.294	S01006975	8	9	10	8	10	7	7	1	scotland
mm.musa.219	E01007353	4	4	3	4	3	4	8	10	england
mm.aim.0596	E01004725	2	2	3	7	3	2	2	1	england
mm.domus.SC154	S01012431	5	5	4	7	4	3	6	9	scotland
mm.domus.SC162	S01010872	4	4	3	6	3	5	3	10	scotland
mm.domus.EM108	E01025948	8	6	8	6	8	5	9	8	england
mm.wiki.114	E01016952	3	7	8	5	4	1	1	2	england
mm.musa.220	E01022213	8	7	7	8	9	8	3	6	england
mm.musa.222	E01030455	6	6	4	10	6	4	2	7	england
mm.wiki.491	S01011973	7	7	9	7	9	10	9	1	scotland
mm.hha.087	E01019854	8	6	7	9	8	8	2	10	england
mm.domus.SE546	E01029885	7	7	7	4	9	7	5	6	england
mm.hha.156	S01012268	8	9	9	9	9	9	8	1	scotland
mm.domus.EM070	E01025894	3	3	3	4	4	1	3	4	england
mm.aim.0599	W01000011	9	9	9	7	10	4	2	9	wales
mm.aim.0600	E01011877	6	7	3	6	4	6	8	6	england
mm.hha.147	E01007035	7	6	6	7	4	9	5	10	england
mm.musa.223	E01024271	8	6	7	6	9	7	8	4	england
mm.domus.YH131	E01027678	4	4	4	7	4	4	1	7	england
mm.domus.YH074	E01033070	5	7	9	5	5	2	1	5	england
mm.domus.SW025	E01015156	2	2	2	7	1	1	1	4	england
mm.domus.SW061	E01032035	9	9	9	6	9	9	5	7	england
mm.domus.SE069	E01021735	8	8	7	7	8	7	6	10	england
mm.aim.0603	E01007048	1	1	1	2	1	6	6	8	england
mm.domus.NW103	E01033756	4	10	10	8	3	1	1	3	england
mm.musa.224	E01024789	7	9	9	8	10	10	3	1	england
mm.aim.0604	E01026210	5	5	5	6	5	10	3	1	england
mm.domus.SC288	S01009631	1	1	1	1	1	2	5	9	scotland
mm.wiki.039	E01019038	3	5	3	5	4	7	1	3	england
mm.musa.227	S01011836	8	9	9	9	9	9	9	1	scotland
mm.domus.SE426	E01021197	8	9	9	6	10	8	3	2	england
mm.musa.228	E01033068	5	7	8	7	7	1	1	6	england
mm.musa.229	E01023278	10	9	9	9	10	10	10	7	england
mm.ace.1249	E01030087	6	8	7	7	9	9	2	1	england
mm.wiki.285	E01033042	6	8	8	4	8	10	2	2	england
mm.aim.0606	E01014250	1	1	1	1	1	1	2	5	england
mm.ace.203	E01012068	1	1	2	1	1	1	2	5	england
mm.ace.1146	E01011471	1	1	1	1	2	1	3	4	england
mm.musa.230	E01019634	7	7	6	7	8	10	4	4	england
mm.domus.WM052	E01031308	7	10	10	8	10	9	2	1	england
mm.domus.EM052	E01019455	4	5	5	4	5	2	1	6	england
mm.domus.SE056	E01029947	7	7	8	6	7	4	8	5	england
mm.domus.SE600	E01022551	6	6	6	5	6	4	9	7	england
mm.domus.WA049	W01000589	4	4	4	3	5	4	5	10	wales
mm.nimc.017	95CC17W1	7	6	8	9	8	7	2	2	northern_ireland
mm.aim82M.027	E01021035	7	5	6	9	7	6	3	7	england
mm.domus.SE306	E01017441	9	10	10	8	10	10	6	1	england
mm.aim.1001	E01026699	1	1	1	1	1	2	2	6	england
mm.aim.0619	S01013298	5	5	4	6	5	5	4	4	scotland
mm.domus.SE034	E01023925	4	4	5	7	6	6	5	1	england
mm.aim.0616	E01029697	6	8	7	8	6	8	4	1	england
mm.domus.NW160	E01019290	4	5	4	4	2	7	1	9	england
mm.domus.SC235	S01007836	5	6	4	8	4	6	8	7	scotland
mm.wiki.220	E01024295	1	1	1	1	3	1	2	4	england
mm.domus.SE036	E01016838	5	4	5	5	5	2	9	6	england
mm.misc.169	E01028727	10	10	10	9	10	10	9	3	england
mm.domus.WA045	W01000398	7	7	7	5	6	7	6	4	wales
mm.wiki.449	W01000467	8	8	7	7	7	5	7	10	wales
mm.musa.235	E01024589	6	6	5	3	6	3	9	9	england
mm.hha.141	E01019083	6	9	10	8	9	10	1	1	england
mm.domus.SC285	S01008870	10	10	10	10	10	6	4	4	scotland
mm.domus.SC310	S01008870	10	10	10	10	10	6	4	4	scotland
mm.wiki.428	W01000032	5	6	6	4	5	8	8	2	wales
mm.domus.SC163	S01007642	6	5	5	9	6	7	5	10	scotland
mm.hha.067	E01017424	7	7	8	5	9	6	6	2	england
mm.ace.1236	E01025951	9	9	8	7	9	8	9	3	england
mm.mald.086	W01000314	3	1	5	6	6	1	3	10	wales
mm.domus.SW218	E01032022	5	7	5	8	4	2	2	9	england
mm.wiki.412	95LL02S1	7	5	7	7	7	5	8	4	northern_ireland
mm.domus.SE530	E01021032	7	9	9	8	9	7	3	1	england
mm.domus.NE027	E01008791	2	2	1	3	1	3	5	6	england
mm.domus.WA027	W01001554	9	9	8	10	9	2	2	9	wales
mm.domus.WA004	W01001554	9	9	8	10	9	2	2	9	wales
mm.domus.SE128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mm.domus.SW219	E01029215	5	5	4	5	5	8	2	6	england
mm.fcm.161	E01029215	5	5	4	5	5	8	2	6	england
mm.domus.SC164	S01007219	5	5	5	4	6	5	6	3	scotland
mm.domus.SC018	S01007209	4	3	5	4	5	1	4	10	scotland
mm.hha.174	S01011860	8	10	9	7	9	8	7	1	scotland
mm.wiki.342	E01014249	1	1	1	1	1	1	1	5	england
mm.domus.YH090	E01011603	7	8	8	7	7	4	2	9	england
mm.fcm.162	S01011122	6	5	6	6	6	2	6	9	scotland
mm.misc.020	E01020258	7	7	8	7	9	9	1	9	england
domus.NE043	E01027453	5	5	3	8	3	5	8	10	england
mm.musa.240	E01028790	9	8	9	7	10	10	9	4	england
mm.wiki.085	E01020108	6	8	8	5	8	7	3	2	england
mm.domus.SW068	E01020331	5	7	7	7	7	7	1	1	england
mm.wiki.040	E01018908	4	5	3	4	5	7	2	2	england
mm.domus.WM137	E01029637	6	6	6	5	5	5	7	3	england
mm.mgs.337	S01013228	2	2	2	2	2	1	2	10	scotland
mm.domus.SE549	E01023177	7	8	9	8	10	6	3	1	england
mm.mgs.386	S01012010	9	8	8	9	7	5	5	6	scotland
mm.domus.SW150	E01018781	4	6	7	8	7	6	1	1	england
mm.nimc.006	95BB05S1	6	4	7	8	8	9	3	2	northern_ireland
mm.hha.183	S01007343	6	7	6	8	7	6	5	1	scotland
mm.musa.242	E01022083	8	9	9	7	10	3	6	4	england
mm.domus.SE427	E01030091	6	6	7	7	6	5	3	6	england
mm.aim.0628	E01027486	7	7	7	3	6	10	5	9	england
mm.domus.EM092	E01028042	5	6	4	4	4	3	6	9	england
mm.domus.EM107	E01026194	9	7	7	9	7	10	10	9	england
mm.ace.1256	E01033345	5	10	10	8	8	1	1	2	england
mm.domus.SE011	E01023497	10	8	9	9	10	7	5	9	england
mm.domus.WM035	E01028852	6	6	6	6	6	10	3	6	england
mm.domus.SC261	S01007285	6	6	8	8	8	8	5	1	scotland
mm.hha.142	E01019259	5	8	6	4	5	10	1	3	england
mm.ace.1105	E01026750	4	4	2	3	4	10	6	5	england
mm.aim.0791	E01018913	4	5	3	6	3	4	1	7	england
mm.aim82M.028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mm.wiki.009	E01014557	9	10	10	10	8	5	2	8	england
mm.nimc.038	95WW22S1	9	9	9	6	7	6	4	7	northern_ireland
mm.domus.SW134	E01022365	4	4	3	6	7	2	3	9	england
mm.domus.SC253	S01009020	5	6	6	4	4	8	7	2	scotland
mm.domus.SC252	S01009041	4	3	3	7	4	1	7	10	scotland
mm.domus.SC313	S01011885	9	9	9	9	9	10	7	3	scotland
mm.misc.056	E01016567	8	10	10	6	10	1	5	7	england
mm.domus.SE378	E01032797	7	10	10	10	10	2	1	5	england
mm.domus.SW205	E01023159	7	9	9	8	9	9	4	1	england
mm.domus.SE003	E01023195	8	10	10	6	10	10	6	1	england
mm.ace.1292	E01003905	9	8	10	9	10	4	4	7	england
mm.domus.SW162	E01014372	5	6	6	8	8	3	1	8	england
mm.domus.SW096	E01014414	5	5	4	4	4	5	5	8	england
mm.aim.0220	E01014389	10	8	9	10	8	9	8	9	england
mm.aim.1119	E01016658	10	10	10	10	10	10	10	4	england
mm.aim.0639	E01002879	2	1	2	8	3	2	2	1	england
mm.aim.0641	E01020093	5	5	6	5	5	6	2	8	england
mm.domus.SE226	E01017958	9	10	10	7	7	9	3	4	england
mm.domus.WM056	E01029388	3	3	2	2	3	4	8	8	england
mm.aim.0172	E01032466	6	6	5	8	7	4	4	7	england
mm.domus.SC139	S01008679	3	3	2	8	2	1	1	10	scotland
mm.domus.SE382	E01017986	10	10	10	10	10	8	3	5	england
mm.domus.SC317	S01009460	1	1	1	1	2	2	4	4	scotland
mm.ace.1248	E01032714	4	4	4	4	5	1	2	7	england
mm.domus.SW048	E01020330	4	4	4	5	6	4	2	8	england
mm.domus.SW245	E01015388	9	8	9	9	9	9	8	6	england
mm.domus.SE059	E01033573	5	5	9	9	9	9	1	1	england
mm.domus.SE002	E01030071	6	7	6	5	8	2	3	9	england
mm.domus.SW175	E01014372	5	6	6	8	8	3	1	8	england
mm.domus.SC135	S01008685	3	4	3	2	2	1	1	7	scotland
mm.ace.569	E01016414	8	9	10	9	9	5	3	4	england
mm.domus.SE466	E01016567	8	10	10	6	10	1	5	7	england
mm.musa.243	S01006983	9	9	9	7	8	9	9	2	scotland
mm.domus.SE272	E01030884	8	6	7	6	8	9	8	8	england
mm.domus.SC231	S01008661	6	6	6	6	7	2	1	10	scotland
mm.domus.SW065	E01022347	1	1	1	1	1	1	1	2	england
mm.domus.NE080	E01011974	2	1	1	3	1	3	6	7	england
mm.domus.SE580	E01017326	2	2	3	2	2	4	1	7	england
mm.domus.SC250	S01007325	6	7	7	6	7	9	5	1	scotland
mm.aim.0651	E01029969	2	3	3	1	2	2	3	3	england
mm.domus.NW024	E01019363	5	6	6	8	4	4	2	8	england
mm.domus.SC168	S01007558	4	5	6	5	7	3	7	1	scotland
mm.domus.EM028	E01026147	6	8	6	10	5	4	5	3	england
mm.ace.1274	E01033752	6	10	10	6	3	6	1	4	england
mm.domus.SE048	E01000001	9	10	10	10	10	10	3	3	england
mm.ace.1180	E01004277	9	9	9	10	6	10	5	3	england
mm.fcm.172	E01026759	4	4	3	2	5	10	7	7	england
mm.domus.SE604	E01030428	9	8	9	5	9	8	8	5	england
mm.domus.WA084	W01000473	6	6	6	5	5	7	6	6	wales
mm.domus.YH075	E01027572	7	7	6	6	6	8	2	10	england
mm.domus.SE102	E01026823	3	4	3	7	2	2	2	5	england
mm.domus.EM019	E01032522	5	10	10	10	9	4	1	1	england
mm.MDN.013	95II23W1	10	10	9	8	8	7	6	10	northern_ireland
mm.MDN.014	95CC15W1	6	4	7	7	7	10	5	2	northern_ireland
mm.domus.SE180	E01028522	3	5	5	5	1	1	1	4	england
mm.mgs.400	S01010270	1	1	1	2	1	1	1	6	scotland
mm.ace.1244	E01033302	2	2	2	3	1	2	4	9	england
mm.ace.1151	E01021913	7	9	9	7	9	9	3	1	england
mm.domus.YH110	E01010716	2	3	3	3	2	2	1	6	england
mm.domus.SE050	E01003876	8	10	10	10	10	4	1	5	england
mm.domus.WM073	E01033249	2	3	3	5	3	1	1	3	england
mm.domus.NW070	E01033682	5	10	10	5	4	5	1	2	england
mm.mgs.307	S01007127	2	3	3	1	3	1	1	9	scotland
mm.domus.SW122	E01029284	3	4	3	5	3	2	2	4	england
mm.mald.089	W01000672	4	6	6	4	7	8	3	1	wales
mm.ace.1216	E01026280	4	5	4	3	7	8	3	2	england
mm.wiki.505	E01030176	5	7	8	7	9	10	1	1	england
mm.domus.SE596	E01026776	4	5	5	3	5	9	1	7	england
mm.domus.SC265	S01011327	3	4	1	5	3	4	1	7	scotland
mm.misc.110	E01014148	7	7	8	9	6	4	3	5	england
mm.domus.SE394	E01028521	7	10	10	9	9	2	1	6	england
mm.aim.0664	E01028037	6	7	6	7	6	8	2	5	england
mm.domus.SE218	E01023202	4	3	4	3	3	3	7	7	england
mm.domus.SC169	S01010676	6	8	6	8	8	9	4	1	scotland
mm.domus.WM094	E01033559	4	5	8	6	4	5	1	1	england
mm.domus.NW005	E01005948	1	1	1	1	1	2	1	7	england
mm.ace.266	E01028099	9	8	8	7	9	10	7	7	england
mm.domus.EM007	E01027135	7	7	6	8	7	3	3	9	england
mm.domus.SE049	E01002724	6	8	10	6	7	6	1	3	england
mm.ace.019	E01014116	1	1	1	1	2	2	7	3	england
mm.domus.NI007	95DD15W1	8	8	8	9	9	10	8	2	northern_ireland
mm.domus.SE083	E01004294	4	4	5	8	4	8	2	2	england
mm.ace.1265	E01004716	7	10	10	10	10	7	1	3	england
mm.domus.WM089	E01029701	3	4	4	4	2	3	1	6	england
mm.mgs.315	S01009726	10	10	10	8	10	4	1	7	scotland
mm.ace.1221	E01012981	4	5	6	7	7	10	1	1	england
mm.domus.NW114	E01033676	1	1	1	2	1	1	5	2	england
mm.fcm.179	E01027822	5	6	7	5	7	9	1	1	england
mm.domus.NW093	E01006369	2	2	1	3	1	3	2	8	england
mm.ace.036	E01003461	10	10	10	10	10	8	2	8	england
mm.aim.0671	E01018969	4	6	6	6	7	10	1	1	england
mm.mgs.408	S01008675	4	6	4	4	5	1	1	9	scotland
mm.musa.246	S01008186	5	5	5	6	5	1	3	7	scotland
mm.musa.247	S01008243	8	8	8	9	9	8	7	1	scotland
mm.domus.SC170	S01010559	9	8	8	10	7	8	10	6	scotland
mm.wiki.440	W01000243	9	6	8	9	8	5	7	9	wales
mm.domus.WA079	W01001240	6	8	8	7	3	6	6	3	wales
mm.domus.NW028	E01018504	5	5	4	7	5	3	4	6	england
mm.domus.WA069	W01000595	6	5	6	7	6	5	2	8	wales
mm.domus.WA050	W01000117	5	4	5	5	4	6	3	6	wales
mm.domus.SE573	E01002901	6	7	10	9	9	3	1	3	england
mm.aim.0677	E01016774	8	8	9	10	9	4	10	2	england
mm.aim.0678	E01028335	4	5	4	5	5	2	3	9	england
mm.domus.YH097	E01011938	8	8	9	6	6	4	7	8	england
mm.mald.095	W01000646	4	5	5	5	5	7	3	1	wales
mm.aim.0679	W01000454	3	2	2	5	5	1	7	8	wales
mm.aim.0337	E01033262	5	10	10	7	5	4	1	1	england
mm.misc.069	E01032217	6	7	6	8	8	10	1	2	england
mm.domus.NW182	E01033658	4	10	9	6	3	3	1	2	england
mm.domus.SE583	E01004736	5	10	10	7	10	3	1	2	england
mm.domus.SC283	S01008677	4	6	5	4	6	1	1	8	scotland
mm.wiki.249	E01032873	2	3	2	6	2	1	1	3	england
mm.domus.SE341	E01029925	6	7	8	4	9	1	3	6	england
mm.domus.EM078	E01033403	3	6	7	9	2	1	1	1	england
mm.domus.SE088	E01001641	5	6	7	10	8	2	1	6	england
mm.ace.1168	E01018803	6	7	8	9	6	8	3	1	england
mm.domus.SC189	S01010992	9	10	10	7	10	7	10	2	scotland
mm.domus.SE081	E01022999	5	8	10	7	10	4	1	1	england
mm.fcm.186	E01010108	10	9	10	10	9	9	8	4	england
mm.domus.WA085	W01001939	5	10	10	2	8	1	1	7	wales
mm.domus.SC280	S01008262	6	7	7	7	7	8	6	1	scotland
mm.domus.SC281	S01008993	7	8	7	8	8	1	7	3	scotland
mm.domus.SC277	S01008678	5	7	6	7	5	1	1	9	scotland
mm.misc.092	E01011992	1	1	1	2	1	2	8	9	england
mm.domus.SE351	E01017034	4	4	7	1	2	4	4	3	england
mm.domus.SE444	E01004736	5	10	10	7	10	3	1	2	england
mm.domus.YH145	E01013391	8	8	8	8	7	5	2	8	england
mm.domus.WA086	W01001623	9	9	8	10	6	3	8	10	wales
mm.domus.YH146	E01010834	4	8	9	5	4	1	1	3	england
mm.aim.0691	E01013487	1	1	1	1	1	2	1	4	england
mm.domus.WA091	W01000063	4	4	5	6	5	5	3	2	wales
mm.musa.252	E01013605	2	3	3	2	4	1	2	7	england
mm.aim.0692	E01019634	7	7	6	7	8	10	4	4	england
mm.domus.EM076	E01019424	7	5	5	6	5	10	7	10	england
mm.domus.EM010	E01019612	7	8	8	7	8	10	2	3	england
mm.domus.SC279	S01008675	4	6	4	4	5	1	1	9	scotland
mm.domus.WA035	W01001938	5	8	7	10	4	1	1	2	wales
mm.domus.NW060	E01018564	2	2	1	2	1	3	4	7	england
mm.domus.WA090	W01000689	6	6	7	8	8	10	3	1	wales
mm.domus.SC295	S01008587	9	7	10	10	7	2	9	7	scotland
mm.domus.SE566	E01002820	8	10	10	10	10	7	1	3	england
mm.ace.1127	E01023426	9	8	8	9	9	9	5	9	england
mm.domus.SE080	E01021648	4	4	5	7	5	1	2	7	england
mm.domus.SW155	E01022442	6	8	9	8	8	9	3	1	england
mm.MDN.019	95GG12S4	3	2	7	2	3	2	1	9	northern_ireland
mm.domus.NW184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mm.musa.253	95CC17W1	7	6	8	9	8	7	2	2	northern_ireland
mm.wiki.135	E01021792	7	7	8	7	8	6	9	2	england
mm.musa.254	E01017361	6	6	6	5	6	6	5	9	england
mm.musa.255	S01008809	8	9	8	7	10	1	2	8	scotland
mm.mgs.418	S01011168	6	6	7	8	10	8	8	1	scotland
mm.domus.SE491	E01018128	7	8	8	8	9	7	2	2	england
mm.domus.SC276	S01009033	6	5	7	6	7	10	7	1	scotland
mm.hha.006	E01017720	8	10	10	9	10	8	3	1	england
mm.ace.1126	E01023046	7	6	8	6	8	7	5	4	england
mm.mald.053	W01001930	6	7	7	8	8	7	6	1	wales
mm.musa.257	E01024486	4	3	2	3	3	5	9	8	england
mm.misc.121	E01017956	8	10	10	10	10	9	5	1	england
mm.musa.258	S01012627	3	3	3	5	5	2	6	3	scotland
mm.domus.EM101	E01019748	6	7	7	6	8	5	1	10	england
mm.domus.WM032	E01031234	6	5	6	10	7	3	1	8	england
mm.wiki.437	W01000544	5	5	7	4	7	4	1	4	wales
mm.domus.EM067	E01013646	2	3	3	4	1	1	1	4	england
mm.domus.EM043	E01028353	8	7	8	8	9	9	9	3	england
mm.domus.EM103	E01028310	3	3	3	2	3	2	2	7	england
mm.domus.EM063	E01032875	4	9	9	2	2	4	1	2	england
mm.fcm.189	E01027541	3	3	2	3	2	4	9	4	england
mm.musa.259	E01008402	5	4	4	6	3	5	9	3	england
mm.hha.123	E01027688	8	8	9	8	8	10	5	2	england
mm.musa.260	E01033543	4	10	10	8	4	1	1	2	england
mm.misc.078	E01022262	6	5	6	3	7	4	6	7	england
mm.domus.NE014	E01012035	2	2	2	3	1	7	10	4	england
mm.aim.0699	E01021045	4	4	4	2	5	4	7	6	england
mm.domus.SE481	E01021047	6	7	6	3	7	6	7	3	england
mm.hha.066	E01031992	9	10	10	10	10	8	7	2	england
mm.hha.161	S01008997	5	6	6	5	6	3	8	2	scotland
mm.wiki.041	E01019003	6	7	6	8	6	8	2	5	england
mm.fcm.058	E01033622	4	9	10	8	7	3	1	1	england
mm.domus.WA053	W01001687	1	1	1	4	2	1	1	8	wales
mm.musa.263	E01016794	8	9	8	7	7	4	6	9	england
mm.domus.SE197	E01017327	4	5	3	6	4	3	3	8	england
mm.misc.166	E01003112	2	2	2	6	2	3	2	2	england
mm.wiki.042	E01019019	5	5	3	7	4	7	4	6	england
mm.domus.NI027	95VV05S1	6	3	7	9	9	9	3	2	northern_ireland
mm.domus.EM022	E01027931	3	3	2	3	3	3	8	6	england
mm.domus.SW080	E01020217	4	4	4	4	4	5	1	9	england
mm.domus.SE551	E01017290	4	7	6	6	8	9	1	1	england
mm.domus.WA073	W01000482	9	7	7	8	9	7	5	6	wales
mm.wiki.343	E01029807	4	4	3	4	4	4	3	4	england
mm.domus.YH076	E01027702	8	7	7	5	7	7	5	10	england
mm.domus.SW082	E01033080	5	6	5	6	7	5	1	8	england
mm.aim.0314	E01001933	5	5	5	10	7	2	2	3	england
mm.musa.264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mm.domus.SE593	E01030285	5	8	8	6	8	10	1	1	england
mm.fcm.190	E01026760	5	5	5	4	5	8	3	6	england
mm.fcm.175	E01026737	6	7	7	7	9	10	1	1	england
mm.fcm.191	E01026897	7	9	8	7	10	10	4	1	england
mm.domus.YH079	E01013290	7	7	6	7	7	10	8	2	england
mm.domus.SE155	E01018168	7	6	6	6	6	6	8	7	england
mm.domus.NW161	E01006870	2	2	2	3	1	4	1	9	england
mm.domus.SC264	S01011259	4	4	3	5	4	6	8	8	scotland
mm.domus.SW081	E01020275	4	5	4	3	5	9	1	6	england
mm.domus.NI008	95XX05W1	7	6	6	5	6	3	8	8	northern_ireland
mm.domus.NE042	E01008855	5	5	3	5	3	9	10	3	england
mm.MDN.006	E01012987	6	8	7	7	9	9	3	1	england
mm.wiki.263	E01026180	4	6	4	5	5	10	5	1	england
mm.domus.SC314	S01011480	9	8	9	8	8	3	8	9	scotland
mm.musa.265	E01028035	8	7	7	7	8	10	4	6	england
mm.domus.YH077	E01013332	2	2	2	2	2	1	2	9	england
mm.domus.SE485	E01032798	6	5	6	7	5	5	5	4	england
mm.ace.1121	E01021799	4	3	6	2	5	5	6	5	england
mm.domus.YH080	E01027792	9	8	8	8	10	7	4	10	england
mm.musa.266	E01026998	9	10	10	9	10	10	2	2	england
mm.domus.EM084	E01027223	2	4	5	4	1	1	1	2	england
mm.nimc.018	95GG20S1	1	1	2	1	1	2	2	6	northern_ireland
mm.wiki.414	95LL24S1	6	4	8	7	9	9	10	2	northern_ireland
mm.domus.SC061	S01010773	5	6	5	6	6	10	7	1	scotland
mm.domus.NE046	E01033554	2	3	4	4	1	1	1	5	england
mm.hha.124	E01027736	6	9	9	7	9	10	2	1	england
mm.ace.022	E01012445	1	1	1	1	1	1	9	6	england
mm.domus.SE101	E01026822	2	2	1	5	1	4	2	5	england
mm.domus.YH157	E01011766	5	5	4	5	3	6	6	8	england
mm.domus.SW189	E01020581	4	5	4	7	3	3	3	4	england
mm.domus.EM016	E01032522	5	10	10	10	9	4	1	1	england
mm.domus.EM017	E01013977	7	7	6	10	5	6	5	3	england
mm.ace.1273	E01028620	7	8	8	7	9	9	2	1	england
mm.wiki.362	E01031116	1	1	1	1	2	4	6	4	england
mm.domus.WM080	E01031119	2	2	2	2	2	2	2	7	england
mm.domus.YH158	E01027800	6	9	9	8	10	10	1	1	england
mm.wiki.217	E01017289	4	3	3	2	6	7	4	8	england
mm.domus.SE556	E01031692	6	7	8	5	10	5	4	1	england
mm.domus.WM112	E01009986	2	2	2	1	4	3	2	4	england
mm.domus.EM071	E01013799	8	7	8	7	8	6	5	8	england
mm.aim.0713	E01032674	9	9	9	8	9	8	8	4	england
mm.domus.SE555	E01030942	9	10	10	9	10	7	6	2	england
mm.domus.YH014	E01011051	8	9	10	8	8	7	2	3	england
mm.mgs.320	S01007297	8	8	9	7	9	1	3	6	scotland
mm.domus.SE122	E01033112	1	2	2	1	1	1	1	4	england
mm.domus.WA054	W01000476	8	8	9	9	9	9	4	2	wales
mm.domus.SC057	S01007583	1	1	1	3	1	1	4	9	scotland
mm.musa.271	E01016110	2	4	4	4	3	1	1	4	england
mm.musa.272	S01007285	6	6	8	8	8	8	5	1	scotland
mm.misc.156	E01025315	6	10	10	10	9	10	1	1	england
mm.musa.273	E01032644	4	4	4	5	3	7	4	5	england
mm.domus.SC249	S01012278	4	4	4	4	2	1	4	10	scotland
mm.domus.SE469	E01017645	7	6	9	6	6	4	4	5	england
mm.domus.SW083	E01018776	4	4	4	4	4	6	1	9	england
mm.domus.SC174	S01012413	5	6	7	8	6	10	6	1	scotland
mm.domus.SE054	E01003981	3	4	6	6	3	1	1	2	england
mm.wiki.115	E01016952	3	7	8	5	4	1	1	2	england
mm.domus.SW202	E01018942	3	4	4	4	6	9	1	2	england
mm.ace.1108	E01025703	3	4	5	6	6	1	1	7	england
mm.mgs.352	S01006979	9	8	9	9	9	10	8	3	scotland
mm.domus.SE029	E01002137	9	10	10	7	10	8	5	3	england
mm.musa.274	E01018025	7	7	8	7	7	7	3	3	england
mm.domus.NE069	E01033164	8	10	10	10	6	4	3	2	england
