GSS	combined_idx_dec	income	employment	education	health	crime	housing	services	country
E01001007	4	4	6	6	7	2	4	1	england
E01001008	2	2	3	3	3	1	4	2	england
E01001009	4	4	5	6	6	1	3	2	england
E01001010	2	2	3	2	4	1	3	2	england
E01001011	2	3	3	5	4	1	2	1	england
E01001012	2	3	2	4	3	1	1	1	england
E01001013	1	1	2	3	1	1	3	1	england
E01001014	2	2	3	6	4	1	2	1	england
E01001015	4	4	5	4	7	3	8	1	england
E01001016	6	7	7	8	8	5	7	1	england
E01001017	9	10	9	10	9	8	8	1	england
E01001018	9	9	9	8	9	4	7	7	england
E01001019	10	10	9	8	9	6	9	5	england
E01001020	9	8	8	7	9	5	8	7	england
E01001021	2	2	3	2	4	3	7	1	england
E01001022	8	8	8	9	8	6	9	2	england
E01001023	4	5	4	7	5	2	3	2	england
E01001024	8	7	8	8	9	4	7	5	england
E01001025	9	9	9	7	9	6	7	4	england
E01001026	7	6	7	6	7	7	9	4	england
E01001027	7	7	7	7	9	7	7	3	england
E01001028	9	10	9	10	8	4	8	5	england
E01001029	5	7	6	9	6	1	7	2	england
E01001030	8	9	10	10	9	1	8	4	england
E01001031	8	9	8	10	9	2	8	7	england
E01001032	10	10	9	10	9	7	8	7	england
E01001033	6	7	8	7	7	2	2	3	england
E01001034	6	6	6	7	6	5	3	2	england
E01001035	5	5	5	7	5	3	5	2	england
E01001036	7	8	8	10	8	2	6	1	england
E01001037	4	4	5	5	5	3	2	3	england
E01001038	5	5	5	7	5	5	2	3	england
E01001039	9	9	9	10	9	3	8	3	england
E01001040	6	5	6	7	8	5	2	3	england
E01001041	4	4	5	7	5	2	1	3	england
E01001042	2	2	3	5	4	1	1	1	england
E01001043	3	4	6	5	4	1	1	2	england
E01001044	8	8	9	9	9	5	3	3	england
E01001045	3	3	3	6	4	5	2	1	england
E01001046	8	9	9	10	9	6	4	2	england
E01001047	4	5	7	6	6	1	2	3	england
E01001048	3	3	3	7	3	1	3	2	england
E01001049	7	9	8	10	9	2	7	2	england
E01001050	4	4	6	8	4	3	3	1	england
E01001051	2	2	3	2	2	1	9	2	england
E01001052	1	1	2	2	3	1	8	1	england
E01001053	3	3	3	2	3	4	5	3	england
E01001054	2	2	2	2	4	2	6	2	england
E01001055	2	2	2	1	2	2	5	3	england
E01001056	2	1	2	1	3	3	7	2	england
E01001057	2	1	2	2	2	4	8	1	england
E01001058	7	7	7	7	7	2	9	3	england
E01001059	6	6	7	7	7	4	5	2	england
E01001060	5	5	6	5	8	1	7	2	england
E01001061	4	4	4	4	5	3	5	2	england
E01001062	8	7	8	9	9	5	7	6	england
E01001063	9	8	9	8	8	5	6	8	england
E01001064	6	9	9	9	10	1	7	1	england
E01001065	6	7	7	7	7	1	5	3	england
E01001066	2	1	2	2	3	5	6	1	england
E01001067	9	10	10	10	10	5	8	3	england
E01001068	5	5	6	5	8	4	6	1	england
E01001069	7	8	7	8	6	5	8	2	england
E01001070	6	5	5	6	6	7	9	2	england
E01001071	7	7	7	6	9	7	7	2	england
E01001072	8	10	10	10	9	6	8	1	england
E01001073	6	6	6	9	6	4	4	2	england
E01001074	5	5	6	6	7	4	4	1	england
E01001075	6	6	7	8	5	5	3	3	england
E01001076	3	3	3	2	4	2	5	2	england
E01001077	6	5	7	3	7	5	7	5	england
E01001078	2	2	3	2	4	2	7	2	england
E01001079	2	2	3	2	4	5	6	1	england
E01001080	1	1	1	1	1	2	8	1	england
E01001081	2	2	3	2	3	4	6	1	england
E01001082	2	2	3	2	3	2	7	2	england
E01001083	6	7	7	8	8	2	5	2	england
E01001084	6	7	7	9	8	2	5	3	england
E01001085	4	4	5	7	7	2	2	3	england
E01001086	5	6	6	7	7	2	5	4	england
E01001087	4	5	6	6	6	1	2	2	england
E01001088	5	4	5	5	8	4	6	3	england
E01001089	3	2	4	6	4	1	3	2	england
E01001090	4	3	4	7	7	3	2	2	england
E01001091	5	5	6	9	8	1	6	3	england
E01001092	4	7	4	9	5	2	5	1	england
E01001093	6	5	6	9	8	3	5	3	england
E01001094	8	9	10	10	9	3	8	2	england
E01001095	5	5	5	7	6	3	4	3	england
E01001096	9	8	9	10	10	6	8	3	england
E01001097	4	4	5	8	6	1	3	3	england
E01001098	9	9	9	10	8	4	7	4	england
E01001099	5	4	4	6	7	5	6	2	england
E01001100	8	8	9	10	9	5	5	2	england
E01001101	10	10	10	9	10	7	8	4	england
E01001102	9	8	9	9	8	7	7	6	england
E01001103	9	9	7	8	8	9	9	7	england
E01001104	9	9	9	9	9	7	6	5	england
E01001105	5	5	5	5	5	7	8	2	england
E01001106	8	7	7	6	8	5	8	6	england
E01001107	9	9	10	10	10	8	7	2	england
E01001108	10	10	10	10	10	9	8	3	england
E01001109	3	2	3	4	4	2	3	2	england
E01001110	2	3	3	5	3	1	1	1	england
E01001111	3	3	3	5	5	1	3	3	england
E01001112	2	2	3	5	2	2	5	2	england
E01001113	2	2	3	5	4	1	3	2	england
E01001114	2	2	2	3	3	1	3	1	england
E01001115	2	2	2	3	2	1	4	2	england
E01001116	3	3	4	5	4	2	3	3	england
E01001117	3	4	4	7	3	2	2	1	england
E01001118	2	2	2	4	3	1	3	1	england
E01001119	9	10	9	6	8	9	9	2	england
E01001120	7	7	6	5	8	5	6	7	england
E01001121	10	9	9	8	8	8	9	5	england
E01001122	8	10	10	9	10	6	8	1	england
E01001123	9	9	9	8	9	6	8	3	england
E01001124	10	10	10	10	9	9	9	4	england
E01001125	7	6	6	6	8	4	7	7	england
E01001126	8	8	9	7	9	6	6	5	england
E01001127	9	8	7	8	9	8	7	7	england
E01001128	2	2	2	3	4	2	6	2	england
E01001129	10	10	9	8	9	6	8	8	england
E01001130	2	1	2	3	5	4	7	1	england
E01001131	7	5	8	6	7	8	7	3	england
E01001132	9	8	8	7	9	6	7	5	england
E01001133	8	7	7	6	9	7	6	6	england
E01001134	7	6	7	8	8	5	6	3	england
E01001135	9	8	9	8	9	4	7	6	england
E01001136	2	3	3	6	3	1	1	1	england
E01001137	4	3	4	8	6	1	3	3	england
E01001138	6	5	6	8	9	3	4	3	england
E01001139	4	4	4	7	8	2	3	3	england
E01001140	4	4	5	6	5	3	2	2	england
E01001141	3	3	3	6	4	2	4	1	england
E01001142	4	4	5	8	7	1	4	4	england
E01001143	2	2	3	5	4	1	3	1	england
E01001144	2	2	2	5	4	3	2	1	england
E01001145	1	2	2	5	3	1	1	1	england
E01001146	4	3	4	6	7	5	3	4	england
E01001147	3	2	2	3	5	2	4	2	england
E01001148	4	3	4	6	5	4	3	3	england
E01001149	5	4	5	7	8	5	5	3	england
E01001150	4	4	5	8	7	1	4	2	england
E01001151	2	2	2	3	3	1	2	2	england
E01001152	2	3	3	5	4	1	2	2	england
E01001153	4	3	3	5	7	2	4	3	england
E01001154	3	3	4	4	6	1	2	2	england
E01001155	1	1	2	3	2	1	3	1	england
E01001156	3	3	5	5	3	3	5	1	england
E01001157	5	5	5	8	7	1	5	4	england
E01001158	4	4	5	6	6	4	2	2	england
E01001159	6	5	7	8	9	3	5	2	england
E01001160	6	6	6	7	9	2	6	5	england
E01001161	2	1	1	3	3	2	6	1	england
E01001162	3	3	3	7	4	2	4	2	england
E01001163	6	6	6	8	9	2	3	4	england
E01001164	5	5	5	8	7	2	2	2	england
E01001165	4	5	6	7	5	1	3	3	england
E01001166	3	3	4	6	3	2	3	1	england
E01001167	4	5	6	7	6	2	3	2	england
E01001168	5	6	6	7	7	2	2	2	england
E01001169	3	2	3	3	3	2	4	2	england
E01001170	3	4	4	4	3	1	1	3	england
E01001171	3	3	4	7	4	3	5	1	england
E01001172	2	1	2	2	3	2	5	1	england
E01001173	4	3	5	7	7	3	5	2	england
E01001174	4	4	4	5	7	2	5	3	england
E01001175	3	3	3	7	3	1	3	2	england
E01001176	4	4	5	6	6	1	3	2	england
E01001177	3	3	3	5	3	1	3	2	england
E01001178	1	1	1	2	1	3	2	1	england
E01001179	4	4	5	6	7	2	3	3	england
E01001180	4	4	4	6	6	1	2	2	england
E01001181	2	2	3	5	2	1	2	1	england
E01001182	4	4	5	7	7	2	4	3	england
E01001183	4	4	5	6	7	1	4	2	england
E01001184	6	5	7	7	7	2	6	3	england
E01001185	4	4	5	5	5	3	3	3	england
E01001186	3	2	2	6	3	3	3	2	england
E01001187	4	3	4	6	7	4	2	2	england
E01001188	3	2	3	5	4	1	3	3	england
E01001189	5	4	5	6	8	2	6	5	england
E01001190	3	3	3	7	6	2	4	2	england
E01001191	2	2	3	6	5	1	1	1	england
E01001192	3	3	3	6	4	1	3	2	england
E01001193	2	2	2	4	4	3	7	1	england
E01001194	4	4	5	5	7	1	5	6	england
E01001195	6	5	8	7	8	4	5	3	england
E01001196	1	1	2	4	2	1	2	1	england
E01001197	4	4	4	8	5	3	3	3	england
E01001198	5	6	6	9	7	2	3	4	england
E01001199	4	3	4	9	4	5	4	3	england
E01001200	5	5	6	9	5	2	3	4	england
E01001201	5	5	6	9	5	3	3	4	england
E01001202	2	2	3	7	4	1	2	1	england
E01001203	3	3	3	7	3	2	2	3	england
E01001204	7	5	7	10	8	6	6	4	england
E01001205	2	2	3	7	4	2	3	1	england
E01001206	1	1	2	3	3	5	4	1	england
E01001207	6	6	7	9	7	3	3	4	england
E01001208	8	8	9	10	8	3	4	7	england
E01001209	9	9	10	10	8	6	4	7	england
E01001210	1	1	1	4	2	5	4	1	england
E01001211	8	7	8	10	8	5	5	5	england
E01001212	6	7	6	10	6	4	4	3	england
E01001213	3	3	3	4	4	1	3	2	england
E01001214	5	5	5	6	6	3	5	3	england
E01001215	2	3	4	5	3	1	2	2	england
E01001216	4	5	5	5	6	3	3	1	england
E01001217	5	5	6	6	6	2	5	4	england
E01001218	2	2	3	4	2	2	5	1	england
E01001219	2	1	2	3	4	5	5	1	england
E01001220	1	1	2	2	4	1	4	1	england
E01001221	4	5	5	9	5	1	1	3	england
E01001222	4	5	6	9	5	3	1	3	england
E01001223	8	8	8	10	7	7	4	3	england
E01001224	9	10	9	10	10	5	4	5	england
E01001225	4	5	6	10	5	1	1	3	england
E01001226	7	6	7	10	7	7	4	2	england
E01001227	9	9	8	10	9	7	4	4	england
E01001228	8	7	9	10	7	7	5	3	england
E01001229	3	3	3	5	4	2	4	3	england
E01001230	4	4	3	10	6	4	2	3	england
E01001231	7	7	9	9	10	4	3	2	england
E01001232	5	4	5	8	6	4	5	1	england
E01001233	4	4	5	6	5	2	3	4	england
E01001234	4	5	7	9	6	2	1	2	england
E01001235	6	7	9	8	6	2	3	5	england
E01001236	6	5	7	8	7	3	2	4	england
E01001237	6	8	8	10	5	4	3	2	england
E01001238	3	3	5	6	5	5	1	1	england
E01001239	3	2	3	5	4	5	5	1	england
E01001240	3	3	5	5	5	1	3	2	england
E01001241	4	4	6	6	7	1	3	2	england
E01001242	3	3	3	7	4	2	3	2	england
E01001243	3	2	3	7	6	1	2	1	england
E01001244	3	2	4	7	3	3	1	1	england
E01001245	6	5	8	9	6	3	2	4	england
E01001246	2	2	3	3	4	2	3	1	england
E01001247	4	4	6	6	6	3	4	1	england
E01001248	5	4	5	8	7	3	5	4	england
E01001249	2	2	2	7	2	1	2	1	england
E01001250	2	2	2	4	3	2	3	3	england
E01001251	6	6	7	8	6	2	2	5	england
E01001252	4	3	4	7	5	3	1	3	england
E01001253	6	5	6	7	7	6	4	4	england
E01001254	6	6	7	9	5	6	4	3	england
E01001255	7	7	8	9	8	3	4	6	england
E01001257	2	1	2	3	3	2	6	2	england
E01001258	6	5	6	6	7	4	4	4	england
E01001259	4	5	6	5	6	1	4	3	england
E01001260	4	5	5	7	6	1	3	3	england
E01001261	4	4	5	4	6	2	2	2	england
E01001262	3	3	3	4	4	2	3	2	england
E01001263	3	2	3	4	5	3	5	2	england
E01001264	3	3	4	4	5	2	4	3	england
E01001265	5	5	6	6	6	6	4	1	england
E01001266	6	6	7	8	7	3	5	3	england
E01001267	3	3	4	5	4	1	3	2	england
E01001268	6	6	6	7	5	2	4	4	england
E01001269	6	7	9	7	8	2	3	3	england
E01001270	6	6	7	8	9	2	6	4	england
E01001271	5	4	6	6	7	3	5	4	england
E01001272	6	7	7	9	7	2	5	3	england
E01001273	9	9	10	10	9	4	5	5	england
E01001274	9	7	9	8	9	7	5	5	england
E01001275	6	6	6	10	7	3	2	3	england
E01001276	4	4	6	7	8	2	2	1	england
E01001277	5	5	8	8	8	2	3	2	england
E01001278	5	4	8	8	9	2	1	2	england
E01001279	9	10	10	10	9	5	4	6	england
E01001280	7	7	9	8	9	6	3	3	england
E01001281	9	9	10	10	9	5	4	6	england
E01001282	3	2	3	5	3	4	5	2	england
E01001283	2	1	2	5	2	4	3	3	england
E01001284	6	6	6	8	7	2	4	5	england
E01001285	4	3	4	5	5	3	5	4	england
E01001286	4	4	4	5	4	4	4	2	england
E01001287	3	2	2	5	3	4	6	1	england
E01001288	6	5	6	9	6	5	3	4	england
E01001289	6	6	7	10	7	4	2	4	england
E01001290	7	7	8	10	8	4	3	4	england
E01001291	5	5	5	7	6	2	5	3	england
E01001292	6	6	7	7	7	4	6	4	england
E01001293	5	4	5	6	6	5	6	3	england
E01001294	5	4	5	5	7	2	5	3	england
E01001295	6	6	6	6	6	4	6	3	england
E01001296	4	4	4	5	5	5	5	3	england
E01001297	4	4	4	6	4	2	5	2	england
E01001298	3	3	4	6	2	2	5	2	england
E01001299	9	9	9	10	10	6	5	6	england
E01001300	9	9	10	10	8	4	3	6	england
E01001301	5	6	8	8	3	2	2	4	england
E01001302	8	8	8	10	9	4	3	5	england
E01001303	9	9	10	10	9	5	2	6	england
E01001304	7	6	7	10	6	6	4	6	england
E01001305	9	9	10	10	9	4	6	7	england
E01001306	9	9	9	10	9	6	4	6	england
E01001307	7	7	8	7	8	3	5	4	england
E01001308	7	7	9	8	9	4	5	2	england
E01001309	6	6	9	7	8	2	5	3	england
E01001310	5	5	6	6	8	3	4	3	england
E01001311	3	3	4	4	5	4	7	1	england
E01001312	6	6	8	7	9	2	4	3	england
E01001313	7	7	8	7	8	6	6	2	england
E01001314	7	6	9	7	9	4	5	3	england
E01001315	5	4	6	6	7	3	5	3	england
E01001316	2	2	3	4	5	3	3	1	england
E01001317	4	3	4	4	5	5	4	2	england
E01001318	3	2	3	4	4	2	4	2	england
E01001319	6	5	7	5	8	5	6	2	england
E01001320	2	1	2	3	3	2	5	2	england
E01001321	4	3	4	5	5	4	4	2	england
E01001322	5	5	6	7	7	2	4	2	england
