"186",1,159462.532105939,315968.776243815
"187",1,159919.747416157,311630.835715409
"188",1,160452.811065898,307301.561294307
"189",1,161061.559772969,302982.279076215
"190",1,161745.807072165,298674.312096139
"191",1,162505.343372381,294378.979923123
"192",1,163339.936020814,290097.59825606
"193",1,164249.329374228,285831.478520674
"194",1,165233.244877257,281581.927467823
"195",1,166291.381147728,277350.24677323
"196",1,167423.414068983,273137.732638763
"197",1,168628.996889152,268945.675395404
"198",1,169907.760327371,264775.359108004
"199",1,171259.312686893,260628.061181962
"200",1,172683.239975071,256505.051971946
"201",1,174179.106030163,252407.594392775
"202",1,175746.45265494,248336.943532571
"203",1,177384.799757028,244294.346268315
"204",1,179093.645495969,240281.040883924
"205",1,180872.466436938,236298.256690943
"206",1,182720.717711078,232347.213652007
"207",1,184637.833182392,228429.122007146
"208",1,186623.225621164,224545.181903083
"209",1,188676.286883827,220696.583025616
"210",1,190796.388099244,216884.504235209
"211",1,192982.879861338,213110.113205893
"212",1,195235.092428009,209374.566067599
"213",1,197552.335926285,205679.007052027
"214",1,199933.900563634,202024.568142151
"215",1,202379.056845379,198412.368725489
"216",1,204887.055798152,194843.515251224
"217",1,207457.129199308,191319.100891284
"218",1,210088.489812242,187840.205205497
"219",1,212780.331627522,184407.893810913
"220",1,215531.830109781,181023.218055392
"221",1,218342.142450279,177687.214695572
"222",1,221210.40782506,174400.905579296
"223",1,224135.747658633,171165.297332615
"224",1,227117.265893088,167981.381051445
"225",1,230154.049262564,164850.131997991
"226",1,233245.167572993,161772.50930201
"227",1,236389.673987023,158749.455667023
"228",1,239586.60531405,155781.897081559
"229",1,242834.982305243,152870.742535512
"230",1,246133.809953504,150016.883741711
"231",1,249482.077798244,147221.194862783
"232",1,252878.760234897,144484.532243383
"233",1,256322.816829072,141807.734147896
"234",1,259813.192635246,139191.62050366
"235",1,263348.818519908,136636.992649824
"236",1,266928.611489038,134144.633091884
"237",1,270551.47501984,131715.305261996
"238",1,274216.29939662,129349.753285132
"239",1,277921.962050697,127048.701751146
"240",1,281667.327904261,124812.855492826
"241",1,285451.249718052,122642.899369998
"242",1,289272.568442774,120539.498059744
"243",1,293130.11357412,118503.295852812
"244",1,297022.703511308,116534.916456258
"245",1,300949.14591902,114634.9628024
"246",1,304908.238092618,112804.016864138
"247",1,308898.767326549,111042.639476685
"248",1,312919.511285804,109351.370165783
"249",1,316969.238380333,107730.726982438
"250",1,321046.708142291,106181.20634424
"251",1,325150.671606004,104703.2828833
"252",1,329279.871690538,103297.409300873
"253",1,333433.043584756,101964.016228685
"254",1,337608.91513474,100703.512097031
"255",1,341806.207233464,99516.2830096677
"256",1,346023.634212592,98402.6926255468
"257",1,350259.904236296,97363.0820474219
"258",1,354513.719696953,96397.7697173667
"259",1,358783.777612616,95507.0513192329
"260",1,363068.770026125,94691.19968808
"261",1,367367.384405751,93950.4647266029
"262",1,371678.304047235,93285.0733285851
"263",1,376000.208477103,92695.2293093984
"264",1,380331.773857143,92181.1133435727
"265",1,384671.673389909,91742.8829094541
"266",1,389018.577725125,91380.6722409674
"267",1,393371.155366883,91094.5922864992
"268",1,397728.073081492,90884.7306749135
"269",1,402087.996305854,90751.1516887102
"270",1,406449.589556258,90693.8962443345
"271",1,410811.51683745,90712.9818796442
"272",1,415172.442051859,90808.4027485375
"273",1,419531.029408854,90980.1296227437
"274",1,423885.943833913,91228.1099007762
"275",1,428235.851377567,91552.2676240446
"276",1,432579.419623996,91952.5035001219
"277",1,436915.318099166,92428.6949331582
"278",1,441242.218678365,92980.6960614331
"279",1,445558.795993013,93608.3378020344
"280",1,449863.727836643,94311.4279026502
"281",1,454155.695569899,95089.7510004567
"282",1,458433.384524447,95943.0686880861
"283",1,462695.484405674,96871.1195866535
"284",1,466940.689694038,97873.6194258185
"285",1,471167.700044966,98950.2611308608
"286",1,475375.220687154,100100.714916739
"287",1,479561.962819175,101324.628389108
"288",1,483726.644004244,102621.62665226
"289",1,487867.988563043,103991.312423956
"290",1,491984.727964474,105433.266157122
"291",1,496075.601214219,106947.046168355
"292",1,500139.355240994,108532.188773219
"293",1,504174.745280379,110188.208428271
"294",1,508180.535256097,111914.597879792
"295",1,512155.498158637,113710.828319159
"296",1,516098.4164211,115576.349544829
"297",1,520008.082292145,117510.590130864
"298",1,523883.298205941,119512.957601972
"299",1,527722.877148986,121582.838614979
"300",1,531525.643023705,123719.599146709
"301",1,535290.431008696,125922.584688184
"302",1,539016.087915527,128191.120445114
"303",1,542701.472541966,130524.511544586
"304",1,546345.456021544,132922.043247911
"305",1,549946.922169335,135382.981169557
"306",1,553504.767823856,137906.571502098
"307",1,557017.90318497,140492.04124711
"308",1,560485.25214771,143138.598451946
"309",1,563905.75263189,145845.432452325
"310",1,567278.356907438,148611.714120637
"311",1,570602.03191532,151436.596119919
"312",1,573875.759583977,154319.213163398
"313",1,577098.537141169,157258.682279538
"314",1,580269.377421135,160254.103082502
"315",1,583387.309166969,163304.558047947
"316",1,586451.377328123,166409.112794072
"317",1,589460.643352952,169566.816367826
"318",1,592414.185476197,172776.701536192
"319",1,595311.099001332,176037.785082465
"320",1,598150.496577681,179349.068107414
"321",1,600931.508472218,182709.536335254
"322",1,603653.28283598,186118.160424334
"323",1,606314.98596499,189573.896282426
"324",1,608915.802555632,193075.685386545
"325",1,611454.935954383,196622.455107182
"326",1,613931.60840184,200213.119036861
"327",1,616345.061270947,203846.577322913
"328",1,618694.555299376,207521.717004376
"329",1,620979.370815968,211237.412352897
"330",1,623198.807961174,214992.525217561
"331",1,625352.186901425,218785.905373512
"332",1,627438.84803738,222616.390874279
"333",1,629458.152205957,226482.808407688
"334",1,631409.480876122,230383.973655261
"335",1,633292.236338346,234318.691654985
"336",1,635105.841887692,238285.757167334
"337",1,636849.742000463,242283.955044448
"338",1,638523.402504363,246312.060602346
"339",1,640126.310742122,250368.839996054
"340",1,641657.975728525,254453.050597542
"341",1,643117.928300806,258563.441376358
"342",1,644505.721262357,262698.753282824
"343",1,645820.929519707,266857.719633695
"344",1,647063.150212734,271039.066500161
"345",1,648232.002838062,275241.513098054
"346",1,649327.129365617,279463.772180173
"347",1,650348.194348289,283704.55043057
"348",1,651294.885024688,287962.548860714
"349",1,652166.911414942,292236.463207374
"350",1,652964.006409522,296524.984332132
"351",1,653685.92585106,300826.798622384
"352",1,654332.448609134,305140.588393708
"353",1,654903.376648008,309465.032293484
"354",1,655398.535087286,313798.805705638
"355",1,655817.772255484,318140.581156383
"356",1,656160.959736484,322489.028720832
"357",1,656427.992408874,326842.816430374
"358",1,656618.788478144,331200.610680662
"359",1,656733.28950174,335561.076640107
"360",1,656771.460406969,339922.878658754
